feature,value,1,2,3,4,5,6
attn_1_1_outputs,5,-1.9111953,0.37122542,1.2167804,-1.6839112,2.1015897,-0.7357016
attn_1_1_outputs,6,-2.3154323,-0.28756234,2.4062943,2.108501,0.11289929,4.5701685
attn_1_1_outputs,7,2.4386678,-1.1878088,-2.2552593,-0.20960121,7.1543226,-1.7744904
attn_1_2_outputs,0,-1.1251806,1.1169194,-0.91066366,-0.7407269,-0.81425554,-0.48066366
attn_1_2_outputs,1,0.45716456,0.41061336,-0.46052435,-0.34725094,-1.1503232,-0.87109935
attn_1_2_outputs,2,0.013095508,0.45874515,-0.12555777,-1.040384,-1.5763316,-0.78179336
attn_1_2_outputs,3,-1.289953,0.9008724,1.2994568,-0.13545798,-0.44344234,-0.953467
attn_1_2_outputs,4,-1.1722677,1.0613216,1.844418,-0.7773634,-2.8786588,-4.2749085
attn_1_2_outputs,5,-0.1720321,0.119764805,0.8184181,-1.9128888,1.5016356,0.541971
attn_1_2_outputs,6,-1.4663309,0.59112865,0.12126205,0.59590137,-1.0372763,3.382513
attn_1_2_outputs,7,-0.9167632,-0.07292843,0.44805673,0.12057245,4.2690535,-0.84026176
attn_1_3_outputs,0,-0.18947232,0.93384516,2.9093647,-4.247921,-3.8325047,-1.8869388
attn_1_3_outputs,1,-0.15879959,0.20900528,0.10304354,-1.2823522,-1.4563886,-1.1255486
attn_1_3_outputs,2,-2.7822475,1.1226128,3.61258,-1.2871381,3.0924113,-1.6648036
attn_1_3_outputs,3,-0.18244827,0.10408772,0.1082736,-0.33289492,-1.1335009,-1.1429838
attn_1_3_outputs,4,-1.3203812,-0.40582213,0.47339472,2.714348,-2.8118975,-2.4057264
attn_1_3_outputs,5,-2.4856753,0.31100777,1.4052066,-0.45595795,1.055359,1.5162545
attn_1_3_outputs,6,-1.5411837,-0.10812548,1.6073796,0.0880546,0.5234726,4.230394
attn_1_3_outputs,7,-2.2810664,0.3371949,1.277099,1.0733384,5.143846,-1.5911686
attn_2_0_outputs,0,-0.7608168,0.73692936,2.2746222,0.09226601,-3.9912004,-4.357786
attn_2_0_outputs,1,0.73612237,0.4157502,0.40716407,-1.2919782,-0.75344867,-1.2904367
attn_2_0_outputs,2,-0.43750256,-0.31478426,1.2700193,-1.3610334,-0.40046877,-1.7192286
attn_2_0_outputs,3,-0.14183228,0.46041623,0.7322802,-0.7410107,-0.67563444,-0.98685783
attn_2_0_outputs,4,-1.6794555,0.2764951,2.2788801,-1.535832,-1.5119663,-1.3937936
attn_2_0_outputs,5,-1.122806,0.35427764,1.8529143,-0.08506123,0.5083381,0.70440453
attn_2_0_outputs,6,-1.3130459,0.24721187,1.5720521,0.6670818,1.2480316,5.339757
attn_2_0_outputs,7,-1.756592,-0.3179971,0.9707079,0.3391206,4.742656,-0.77619433
attn_2_1_outputs,0,5.1843696,-0.14824952,-7.7279587,-0.18898705,-7.4058304,-5.8876233
attn_2_1_outputs,1,0.07970304,0.33187732,0.47960332,-1.1841625,-1.2469735,-0.8724654
attn_2_1_outputs,2,0.1316852,0.07690099,0.9332321,-1.4709224,-0.95776975,-0.77643555
attn_2_1_outputs,3,0.17687394,-0.45715567,0.9835989,0.15518622,-0.95674294,-0.68985116
attn_2_1_outputs,4,-0.37534592,-1.1890558,0.37393364,0.37020233,-0.8960392,-0.8327007
attn_2_1_outputs,5,0.011616593,-0.3313448,0.8376248,-1.2172726,1.578385,1.6046035
attn_2_1_outputs,6,-3.7970808,2.6305835,-0.4534069,0.8028219,-3.9948761,8.23428
attn_2_1_outputs,7,-6.8515778,-0.8602876,8.407036,-1.1475514,11.212976,-2.1321476
attn_2_2_outputs,0,-1.3947915,0.82383966,0.19460057,0.4075744,-0.50466233,0.38375315
attn_2_2_outputs,1,0.36330578,0.78628147,0.20042144,0.08738863,0.14224096,-0.08429496
attn_2_2_outputs,2,-1.4779562,1.399697,0.86861706,0.1598239,0.75133777,0.3097304
attn_2_2_outputs,3,-1.2577441,0.014175095,1.141915,1.2425467,-0.23655094,-0.7029587
attn_2_2_outputs,4,-0.98365426,0.30592975,1.760364,-3.4134092,-4.0350323,-6.1376657
attn_2_2_outputs,5,-1.975907,1.060878,0.7518102,-1.0094594,1.415349,0.56762004
attn_2_2_outputs,6,-0.56342816,-1.4276974,0.8616133,1.3711227,-0.664221,2.6826735
attn_2_2_outputs,7,-1.6278553,-0.31998882,1.4476215,-0.50721836,2.9143424,-0.6652316
attn_2_3_outputs,0,-0.10320366,1.2831827,1.0159588,-4.5068374,-3.8469913,-3.0415845
attn_2_3_outputs,1,0.9415238,0.6988879,-0.58729637,-1.3218888,-1.1747098,-1.3971877
attn_2_3_outputs,2,-1.1604211,0.40635908,2.708663,-3.707528,2.3209622,-3.0766304
attn_2_3_outputs,3,-0.8133805,-0.66232896,0.031035835,-0.24328968,-0.7707727,-0.6527309
attn_2_3_outputs,4,-1.1196601,-0.2392621,1.2020575,1.8583574,-3.9654202,-3.1436868
attn_2_3_outputs,5,-1.373232,0.14063334,0.9891212,-0.32424918,1.4090708,0.9559994
attn_2_3_outputs,6,-1.7961397,-0.22981627,1.3094918,0.7286974,0.2208126,4.3420715
attn_2_3_outputs,7,-1.9815708,-0.68765175,1.3021115,0.6383351,4.8859954,-1.5050861
mlp_0_0_outputs,0,-0.80427796,-0.5239094,0.64130455,-0.8501387,0.88480604,0.8062301
mlp_0_0_outputs,1,-0.703996,-0.06041357,1.1169733,-0.21612476,-0.56217194,-0.062908545
mlp_0_0_outputs,2,-0.5470064,0.0647984,0.9857732,-0.7440401,1.3193768,0.47770888
mlp_0_0_outputs,3,-1.2310531,-0.66088575,1.5901628,0.08961851,0.6930918,-1.6064136
mlp_0_0_outputs,4,0.6362144,0.93965715,-1.6470672,-0.77374464,-4.137099,-3.0756845
mlp_0_0_outputs,5,-0.69935584,-0.5942387,0.61135715,-0.33549237,0.9449682,-0.04219789
mlp_0_0_outputs,6,-0.81338984,-0.004528439,1.7929608,-1.1758713,-1.5474731,-0.6041481
mlp_0_0_outputs,7,-1.3381019,-0.25485164,0.9574129,-0.5505601,0.84711146,-1.2687894
mlp_1_0_outputs,0,-0.35261238,-0.488968,0.317209,-0.353129,-0.29976666,-0.22690473
mlp_1_0_outputs,1,10.887252,-2.810294,-6.033218,-4.187805,-3.888413,-2.4883578
mlp_1_0_outputs,2,-0.18418525,-0.3537582,0.4354651,-0.05020326,0.2935266,0.3063467
mlp_1_0_outputs,3,-4.5915027,-0.70305747,7.38149,0.14982294,-0.30977443,-0.60969657
mlp_1_0_outputs,4,-0.2931938,-0.42586467,0.6560199,-0.23105785,-0.093104005,0.11018199
mlp_1_0_outputs,5,0.026697708,-0.14337309,0.4799277,-0.05001711,0.34555975,0.35481232
mlp_1_0_outputs,6,0.028377075,-0.24432565,0.54357,-0.14310212,0.11082643,-0.18106437
mlp_1_0_outputs,7,7.758,0.051592894,-1.7972865,-0.4951801,-0.56271195,-1.6264058
mlp_2_0_outputs,0,-0.07149683,0.17804867,0.027318498,-0.47190544,0.2526821,0.25335145
mlp_2_0_outputs,1,-0.029524894,-0.124501094,-0.280803,-0.6324781,-0.11064398,0.20567767
mlp_2_0_outputs,2,-0.36568528,-0.18049608,1.1864383,2.4141302,-1.3685066,-2.4289098
mlp_2_0_outputs,3,-0.08572693,0.095609844,1.3656018,2.4667256,-0.62999135,-0.9260636
mlp_2_0_outputs,4,-0.25557655,-0.08844128,-0.011158431,-0.67957497,-0.13888906,0.057696126
mlp_2_0_outputs,5,-0.57896894,-0.4964491,1.1442068,0.18332906,-0.40583086,-1.8021346
mlp_2_0_outputs,6,-0.14598659,-0.25447085,-0.09391215,-1.0940522,-0.26641744,0.085448615
mlp_2_0_outputs,7,-1.6514058,0.5661072,2.6141307,-0.58939695,0.0069024065,-0.47796342
num_attn_0_0_outputs,_,1.6166081,0.65979415,0.02641497,-3.4313304,-4.040161,-2.7888904
num_attn_0_1_outputs,_,-0.24869336,-0.6833789,0.9426215,0.3185697,1.193121,0.52059203
num_attn_0_2_outputs,_,-2.9678483,1.6683826,1.7130572,-1.6549467,2.552361,-0.4446513
num_attn_0_3_outputs,_,-2.0443754,0.47501704,0.6353057,0.45521334,-0.075898685,-0.39096996
num_attn_1_0_outputs,_,1.4484639,-0.9826932,-2.5024445,-4.524883,9.575657,-1.2793733
num_attn_1_1_outputs,_,1.5601239,0.16244218,-2.2383647,-2.335401,-0.31956533,1.361603
num_attn_1_2_outputs,_,-0.75736904,0.11321503,-0.82287806,0.718299,0.71823144,1.0727578
num_attn_1_3_outputs,_,2.7385015,1.4961662,-1.1917236,-1.0514781,-6.2250605,-9.062402
num_attn_2_0_outputs,_,-15.748312,-2.3748958,2.378052,5.5488276,6.0594873,5.684393
num_attn_2_1_outputs,_,0.85498565,0.80901504,-0.25188714,-0.95084816,-4.0991917,-3.6710646
num_attn_2_2_outputs,_,2.5925405,0.43864623,-0.7539673,-1.6541822,-4.0720997,-8.631772
num_attn_2_3_outputs,_,4.2104626,-0.2540275,-5.9844904,-1.7332941,-0.9908037,1.0950465
num_mlp_0_0_outputs,0,-1.8669392,-0.2961063,0.98103577,1.4933444,2.198966,1.1375257
num_mlp_0_0_outputs,1,-1.1520817,-1.1762809,0.09541475,0.8781277,1.2588459,0.8453051
num_mlp_0_0_outputs,2,-0.9004866,-0.8049949,0.11854656,0.39003035,0.67636615,0.64462405
num_mlp_0_0_outputs,3,8.561097,-1.1257874,-3.453622,0.69200045,1.3708919,-0.49515036
num_mlp_0_0_outputs,4,-2.8854432,0.90047354,6.3888383,-5.94705,-7.024973,-3.1921215
num_mlp_0_0_outputs,5,-0.6971181,-0.7816255,0.16676763,0.96413225,1.1872518,0.85966665
num_mlp_0_0_outputs,6,-0.26123014,-0.059790544,0.3098392,0.6849877,0.6764854,0.49069953
num_mlp_0_0_outputs,7,-0.53684187,0.012539488,-0.02403504,0.5809876,0.40013784,0.6112457
num_mlp_1_0_outputs,0,-0.16077685,-1.2207857,0.23239522,1.5080422,-0.60546786,1.1818341
num_mlp_1_0_outputs,1,-0.6600274,0.16164501,0.88917744,1.1062784,0.20580845,1.2902285
num_mlp_1_0_outputs,2,-0.07932499,0.108578734,0.19467932,0.4703639,-0.11713662,0.91529095
num_mlp_1_0_outputs,3,-0.57606816,-0.23965557,0.13980961,0.46052232,-0.27391964,0.45012388
num_mlp_1_0_outputs,4,-0.7861332,-0.52138984,-0.09231762,0.64113474,0.025483737,1.0184015
num_mlp_1_0_outputs,5,-0.713504,0.54386413,1.3562707,-2.5753596,-1.427283,-6.9030857
num_mlp_1_0_outputs,6,-0.50802475,-1.2871871,0.537766,2.643965,-1.3457818,2.97455
num_mlp_1_0_outputs,7,2.0027044,-0.7188986,-4.4494953,3.1136823,0.0020262096,0.36739042
num_mlp_2_0_outputs,0,-0.13204575,-0.11307499,-0.3766279,-0.07198191,0.30587465,0.33915785
num_mlp_2_0_outputs,1,-1.0364666,2.084065,-0.50771797,-3.1504862,-0.30198094,0.096702345
num_mlp_2_0_outputs,2,-8.098701,4.3463387,-2.0458136,5.9026895,3.121162,3.0957198
num_mlp_2_0_outputs,3,-3.605029,3.1863525,2.0602572,-2.160901,-7.234171,-0.6112598
num_mlp_2_0_outputs,4,1.5672542,-0.33181366,-4.4696174,-0.4666259,4.466716,-4.639328
num_mlp_2_0_outputs,5,1.5313199,-2.517952,1.0063609,0.32012826,-1.8395686,-0.6061035
num_mlp_2_0_outputs,6,0.21038409,2.1400955,-0.90267885,-4.3364935,-1.1109636,0.27975422
num_mlp_2_0_outputs,7,1.5466431,2.9550323,-2.1725159,-3.0149686,-2.3728058,-0.8228693
ones,_,-0.63681555,0.6360205,1.2210147,-0.1677267,-1.8965924,-0.9514799
positions,0,0.31322083,-0.18008727,-0.17022493,0.5562112,-0.3243463,-0.33771023
positions,1,-0.164062,0.3669627,1.1244484,0.6322126,-1.4446061,-1.479529
positions,2,-0.76111907,0.4353367,1.4015459,-0.34046993,-1.0691034,-0.5398579
positions,3,-1.0637239,-0.030700902,1.1874292,-1.0612618,-0.95897645,-1.2181816
positions,4,-0.79604656,0.28970852,1.2973528,-0.36234856,-0.75552547,0.12908255
positions,5,-1.1553457,0.0699891,1.1624489,-0.49714485,1.4032562,0.39587685
positions,6,-0.6900308,0.2557735,1.3243333,-0.9535796,-0.028765034,0.8872918
positions,7,-0.88872874,0.07091375,1.42425,-0.60613817,-1.0351824,-2.0732577
tokens,0,-0.8381742,0.11838423,1.1716859,-0.34598798,-1.2162316,-1.9089854
tokens,1,-0.6593003,0.58185554,1.4920444,-0.22869995,-0.9598005,-1.7809644
tokens,2,-1.02963,0.06541627,1.0584888,-0.6785367,-1.1368308,-2.131806
tokens,3,-0.7562651,0.465944,1.4615022,-0.5278057,-0.5604278,-0.8920955
tokens,4,-0.56911784,0.50735754,1.4724189,-0.20176388,-0.87996334,-0.4631814
tokens,5,-0.85632926,0.32627252,1.2416458,-0.29448336,-0.47716865,0.26062497
tokens,<pad>,0.04131505,-0.46409363,0.15720077,-0.5609889,0.16757916,0.34972325
tokens,<s>,0.10905723,-0.33392945,0.07082459,-0.31309077,0.42329115,-0.34247398
