feature,value,0,1,2,3,4,5,<s>
attn_1_0_outputs,5,-0.49849936,0.099883825,-0.8152198,0.4526412,-0.12940718,0.051421728,-0.32867607
attn_1_0_outputs,<pad>,-0.29716524,0.051965807,0.048439242,-0.14848043,-0.24943537,-0.9046541,0.50080156
attn_1_0_outputs,<s>,-0.2912952,0.34734368,-2.4424365,-0.19051746,-0.5297366,0.5305037,1.4333051
attn_1_1_outputs,0,-0.21221018,-0.30884418,0.50799906,2.1908882,0.30107012,-0.4977889,-0.27943102
attn_1_1_outputs,1,0.32068184,-0.3241531,-0.3548257,0.46522492,0.2712356,0.068201944,0.22980715
attn_1_1_outputs,2,-0.3386902,-0.34504202,1.1714907,1.1232405,-0.45223933,-0.18039307,-0.3625151
attn_1_1_outputs,3,0.30286106,-0.6120659,1.1477748,0.85178,-0.526336,0.026480032,-0.6493889
attn_1_1_outputs,4,0.502253,0.97660863,0.09840472,-0.4456466,-0.23680152,-1.1241717,0.75941813
attn_1_1_outputs,5,0.0009145569,0.451991,-0.33046806,-0.32610554,-0.0015215217,0.0035482077,-0.81510764
attn_1_1_outputs,<pad>,0.29842544,-0.3058893,-0.39612383,0.42843023,0.07098123,0.04484672,0.25269017
attn_1_1_outputs,<s>,0.12426365,0.078344874,-0.505533,-0.957708,0.54975986,-1.3776973,1.2347859
attn_1_2_outputs,0,2.6628618,-0.64635867,-0.13551854,-0.7844684,-0.3914033,-1.4300972,0.7878615
attn_1_2_outputs,1,-0.6410082,2.0798154,-0.64098334,-0.61346895,-0.7882762,-0.98254776,0.22339404
attn_1_2_outputs,2,-0.27761793,-0.36146903,2.450404,-0.82482624,-0.68532854,-0.32258597,-1.3772159
attn_1_2_outputs,3,-0.28290862,-0.5914148,-0.2757752,1.3881836,-0.42186338,-0.40796113,1.7301313
attn_1_2_outputs,4,-0.18789041,-0.79355866,-0.6365001,-0.57781917,2.2691498,-0.5707894,-0.8563224
attn_1_2_outputs,5,0.16201274,-0.46952486,0.12044852,-0.5192068,-0.23302984,1.3484896,-0.24481383
attn_1_2_outputs,<pad>,0.07707936,0.05235315,-0.529321,-0.18687801,-0.24665768,-0.33599886,-0.13089621
attn_1_2_outputs,<s>,-0.4698494,-0.3368654,-0.32152313,-0.0777476,-0.062942386,-0.21230003,0.2412589
attn_1_3_outputs,0,0.34010983,0.19376731,0.5961702,0.8324928,0.2852541,0.20405543,-1.1807324
attn_1_3_outputs,1,0.35712555,0.13103683,1.1802046,0.14753,0.20085675,0.10243056,6.6054406
attn_1_3_outputs,2,0.65345347,0.32977775,-0.2615001,0.18979467,-0.29596594,-1.5764576,0.5011248
attn_1_3_outputs,3,0.24814194,0.1064511,0.43879798,0.5071432,0.48668492,0.64080626,-0.651313
attn_1_3_outputs,4,-0.33933553,-0.5066059,-0.4045478,-0.4050544,0.056247503,-0.01932282,0.077281766
attn_1_3_outputs,5,-0.07317126,0.43979353,-0.16744424,1.2942572,0.13583435,0.33926553,-0.7291816
attn_1_3_outputs,6,0.3892294,0.42060658,0.53769326,1.1209805,0.3892364,0.88510036,-3.3677428
attn_1_3_outputs,7,-0.10419495,-0.4023562,-0.85643935,-0.6459314,-0.3615563,-0.12126708,3.505628
attn_2_0_outputs,0,-0.87986946,-0.47658256,0.42241207,-0.1776002,-8.815423,-0.9413683,7.5682034
attn_2_0_outputs,1,3.3569438,0.64601785,2.2258468,1.1047196,2.1566253,-3.4842885,-12.917557
attn_2_0_outputs,2,-0.18565811,0.20909947,-0.5123517,-0.11233494,-0.034781568,0.2158692,0.18806152
attn_2_0_outputs,3,-0.029170956,0.24828267,0.22747381,-0.06384353,0.8845503,-0.0118621625,2.002761
attn_2_0_outputs,4,0.4027419,0.6323389,0.05971621,0.06348902,0.4968591,0.8941695,-0.032079548
attn_2_0_outputs,5,-0.030849725,0.6831207,-0.78650045,-0.17799251,1.6947256,1.0803007,-9.426564
attn_2_0_outputs,6,0.16336757,0.66502655,-0.20013864,-0.1075344,1.9402666,0.36091518,-2.3539567
attn_2_0_outputs,7,-0.4957187,0.6190196,0.0091634365,0.42226583,0.9657763,0.32775572,0.16266583
attn_2_1_outputs,0,1.7428007,-0.3388687,-0.48444846,-0.37323207,-0.21296193,-0.89190334,0.24716802
attn_2_1_outputs,1,-0.25762755,1.5768764,-0.72905225,-0.5028007,-0.53492147,-0.7416746,0.04359539
attn_2_1_outputs,2,0.032569755,-0.23472814,1.3366933,-0.31271937,-0.43667567,-0.2957888,0.30139723
attn_2_1_outputs,3,0.28024936,0.006245792,-0.22745207,0.9370426,0.15269296,0.13389325,0.15311329
attn_2_1_outputs,4,0.050673883,-0.35469267,-0.78648037,-0.30166227,1.2023778,-0.2640338,0.03441914
attn_2_1_outputs,5,0.024986973,-0.3182097,-0.19072685,-0.11412363,0.0640676,0.69721115,-1.3890148
attn_2_1_outputs,<pad>,0.23667185,-0.062366325,0.8026158,-0.25211138,-0.068691686,-0.4569044,0.16752607
attn_2_1_outputs,<s>,-0.7285641,-0.9313658,-0.11937119,-0.120593205,-0.11220362,0.2877267,0.7981034
attn_2_2_outputs,0,0.28667298,0.0014389792,0.08880911,0.22558743,0.073302746,0.13527732,0.09004996
attn_2_2_outputs,1,-0.018632097,-0.25283185,0.045876265,-0.12416899,-0.34657052,-0.09383998,0.7848549
attn_2_2_outputs,2,0.19686243,-0.35095322,0.16529287,0.30257744,0.17583658,0.26410592,0.055405308
attn_2_2_outputs,3,0.65406424,0.77536696,0.84964615,0.45308572,0.6260593,0.7367036,-1.8151292
attn_2_2_outputs,4,0.541578,0.11512093,0.253097,0.07099775,0.12663525,0.09512936,0.049513843
attn_2_2_outputs,5,0.55844635,-0.047561582,-0.003828336,0.13468769,-0.38105392,0.62406117,0.71919733
attn_2_2_outputs,6,0.5032313,0.36396286,0.5917602,0.16313463,0.54548496,0.3939949,0.32235682
attn_2_2_outputs,7,0.049832094,-0.07173945,0.027547382,-0.01041171,-0.24585609,-0.1251961,-0.39079142
attn_2_3_outputs,0,0.2744092,0.80258745,-0.4681838,1.1519549,0.8612483,-0.021530787,-3.6811054
attn_2_3_outputs,1,-0.3700686,-0.8091866,0.37138754,-1.1832403,-1.5335994,-0.41625005,5.3985686
attn_2_3_outputs,2,0.34418973,0.9282804,-0.212437,0.8406557,1.0083449,0.0001338711,-4.5911345
attn_2_3_outputs,3,0.4298464,0.6219654,0.8376337,1.328197,1.047417,0.45950347,-2.595398
attn_2_3_outputs,4,-0.10148924,0.71289796,-0.20585924,0.94891006,1.1699399,-0.054737266,-3.533645
attn_2_3_outputs,5,0.7412728,1.1376511,0.42975762,1.24079,0.051169083,0.90260714,-1.3446655
attn_2_3_outputs,6,0.3059966,-0.13899192,0.5018706,0.6061182,0.2127302,0.028851693,4.9677997
attn_2_3_outputs,7,-0.8392423,-0.8762767,-0.473193,-0.73189455,-0.69016516,-1.3013599,3.6456237
mlp_0_0_outputs,0,0.18091094,0.9053833,-0.20235066,0.844564,0.26305,0.9410576,0.8756585
mlp_0_0_outputs,1,0.05065644,0.053911015,1.2731067,0.4061403,0.6432955,-0.13003165,2.4381778
mlp_0_0_outputs,2,0.68167955,0.9953939,0.7096978,1.2898079,-0.014179333,1.3860381,-1.20507
mlp_0_0_outputs,3,-0.39924166,-0.5810474,-0.10426569,-0.41564453,-0.59576577,0.87415236,1.2958182
mlp_0_0_outputs,4,0.02601792,0.24093455,0.31053755,0.30696857,0.013716798,1.0849224,-0.57854307
mlp_0_0_outputs,5,0.81323045,0.67452115,0.24823092,0.23211148,0.8347296,0.4092473,-0.87508965
mlp_0_0_outputs,6,0.31833246,0.8740837,-1.4790331,0.19751969,1.4590416,0.01956452,-0.18555132
mlp_0_0_outputs,7,0.021271057,-0.14813578,-0.27780604,0.17266388,-0.13799469,0.331448,-1.6215823
mlp_0_1_outputs,0,-0.92533123,-1.5198144,-1.2410749,-0.9794002,-1.2621095,-1.1466522,3.6586447
mlp_0_1_outputs,1,0.45694968,0.43226787,0.8266425,0.14743784,0.3890854,0.21745984,-1.4694077
mlp_0_1_outputs,2,0.94814706,0.6524701,0.6914914,1.2069231,0.7846079,1.2626578,-11.105878
mlp_0_1_outputs,3,0.8062342,0.5027995,1.9252821,0.052007705,0.65714383,-0.23150516,-2.485212
mlp_0_1_outputs,4,0.9977952,0.60010475,1.6734899,-0.37717563,0.25783077,0.78020614,-1.128948
mlp_0_1_outputs,5,0.010383919,-0.14110355,1.7144653,-0.37108925,-0.2413783,0.09782239,-0.7046661
mlp_0_1_outputs,6,-4.0560865,-4.490127,-4.2507935,-3.6399872,-4.617632,-4.847838,11.7412815
mlp_0_1_outputs,7,0.17380746,0.08927809,-0.013472071,0.1702568,0.047185738,-0.03248636,0.12877414
mlp_1_0_outputs,0,-0.11198125,1.3968024,0.25916347,1.005146,-0.10784829,-0.074649975,-0.123392425
mlp_1_0_outputs,1,0.15632416,1.268857,-0.026562985,0.6995048,0.36190677,0.68442196,-0.3689354
mlp_1_0_outputs,2,-0.31176978,0.7611712,-0.0050560934,1.1425216,-0.18141377,-0.112969436,-0.1240256
mlp_1_0_outputs,3,-0.009281988,0.7160611,0.49524772,0.7059113,0.41794196,-0.0742193,-1.2982047
mlp_1_0_outputs,4,-0.4690318,0.42437467,0.19403991,0.78281385,-0.47140783,-0.45489803,-0.2401339
mlp_1_0_outputs,5,0.3863202,1.2061198,-0.044066496,0.99178284,0.23482622,0.6225349,1.825404
mlp_1_0_outputs,6,-0.15639174,1.0763359,0.7921006,1.4875901,0.70741683,-0.47962815,1.4963522
mlp_1_0_outputs,7,-0.29289958,0.4153041,-0.48569357,0.13133292,-0.3320398,0.107426375,-0.009520164
mlp_1_1_outputs,0,-0.1078151,0.022746477,0.092289105,-0.49739683,0.21480691,-0.7063336,1.779722
mlp_1_1_outputs,1,0.3157492,-0.17264618,0.14293416,0.7281784,-0.048771217,-0.70844275,-2.5369205
mlp_1_1_outputs,2,0.83296335,0.22949973,0.5260925,0.073750526,0.11157693,-0.8206266,0.8405176
mlp_1_1_outputs,3,-0.2001433,0.37053618,-0.14323743,0.003982176,0.31177014,0.41464493,0.011160586
mlp_1_1_outputs,4,0.28529882,0.20739663,0.38703796,0.3785011,0.13395381,0.36063802,-0.90238905
mlp_1_1_outputs,5,0.650333,-0.36209857,-0.2185387,0.8401631,-0.8375004,0.1578508,0.2566538
mlp_1_1_outputs,6,0.53996706,0.9136904,0.1428246,1.0147703,1.2037979,0.71986735,-1.46549
mlp_1_1_outputs,7,-0.14798288,0.53223217,-0.4852008,0.7504031,1.1307223,-0.15008973,-0.9036557
mlp_2_0_outputs,0,0.42368403,0.9406365,1.167823,0.23923345,0.6718834,0.17008331,-3.2793505
mlp_2_0_outputs,1,-0.6159928,-0.15485612,2.349576,-0.75469667,-1.0274812,-0.3959577,3.0577009
mlp_2_0_outputs,2,-0.43174604,0.14351524,-3.2346723,-0.3731464,-0.64549166,-0.9773299,3.9701858
mlp_2_0_outputs,3,0.57548803,0.6632588,1.9104719,0.84002477,0.23017116,0.114113726,-2.554961
mlp_2_0_outputs,4,0.4552026,0.58899903,0.48930573,0.40109456,0.6601613,0.52177405,1.390759
mlp_2_0_outputs,5,0.14518063,0.17549567,1.8259027,0.34454134,0.5158956,-0.341352,-3.6869354
mlp_2_0_outputs,6,-0.31981373,-0.053241212,0.5209557,0.2624769,-0.54250896,0.4923217,-0.524368
mlp_2_0_outputs,7,-0.11111275,0.6543591,0.020285008,0.105336465,0.31389913,0.06834042,0.6775766
mlp_2_1_outputs,0,-0.07726664,0.12978892,-0.20002773,-0.19389655,0.0022656156,0.70144224,-1.4078906
mlp_2_1_outputs,1,0.073569454,0.6888957,-0.0077532227,0.5618769,0.2582436,0.82312024,-1.2674328
mlp_2_1_outputs,2,0.10144311,0.46675137,0.1340535,0.57414913,-0.354145,-2.3799293,2.6670742
mlp_2_1_outputs,3,-0.13168946,0.1591187,0.14486498,0.39325792,0.35406658,0.2479295,-0.31307507
mlp_2_1_outputs,4,0.07859497,0.354318,0.44117045,0.46730432,0.40120748,0.6046627,-1.9339737
mlp_2_1_outputs,5,0.008229514,0.34489113,0.06936351,-0.30719954,-0.3639962,-0.04638929,1.0849204
mlp_2_1_outputs,6,0.16103604,0.30206656,0.034401987,0.238102,-0.101248264,-0.71350044,0.7201611
mlp_2_1_outputs,7,0.321656,0.7328656,0.36928383,0.21213214,-0.30759332,0.6923381,-0.5058618
num_attn_0_0_outputs,_,3.290573,-1.4594861,-0.22071677,1.2380624,-2.7253096,-0.28516293,1.5543014
num_attn_0_1_outputs,_,-3.8869352,-0.21005476,-0.43872824,0.817415,0.045733504,1.7204884,1.0897006
num_attn_0_2_outputs,_,0.19606328,0.27386513,0.6203817,-0.6530172,0.6277515,-0.6268198,0.67324054
num_attn_0_3_outputs,_,-3.1175973,-1.6170261,0.9167909,-0.4134399,3.4854846,1.3385186,-0.5925659
num_attn_1_0_outputs,_,-0.41992792,-0.38092947,1.0870527,0.3289207,-2.880078,-0.11970113,0.99314433
num_attn_1_1_outputs,_,0.17578842,0.15108502,0.37318575,-1.2067654,0.27760905,0.20555493,0.44863763
num_attn_1_2_outputs,_,0.18276212,0.13373035,-2.7852046,0.33865467,1.395439,0.12959738,1.65631
num_attn_1_3_outputs,_,0.33665225,0.02040061,-0.3695171,1.5221766,-0.4247227,0.36011672,-1.2337558
num_attn_2_0_outputs,_,2.4502237,-0.10106492,0.004791864,-0.07048453,0.10682089,-0.27799222,-1.8403357
num_attn_2_1_outputs,_,-0.8880617,0.13626477,0.3239674,0.1293756,0.12923387,0.058192085,0.14108671
num_attn_2_2_outputs,_,0.904156,0.37456506,0.7900547,-0.3707612,0.4898302,0.55596036,0.30013612
num_attn_2_3_outputs,_,-0.041900706,1.1572287,0.17379028,-0.008976995,0.00062164466,0.13619082,0.23144786
num_mlp_0_0_outputs,0,0.7876667,-0.00093030225,0.1855604,-0.14087634,0.25992796,0.040731862,-0.0416451
num_mlp_0_0_outputs,1,0.9790793,0.7605977,1.1710485,-0.14339142,0.5220882,0.099728554,-4.1818833
num_mlp_0_0_outputs,2,1.943038,0.60911393,0.75291485,0.42498568,0.7331349,-0.10733591,-4.639186
num_mlp_0_0_outputs,3,1.1880862,0.26674333,0.78604925,0.9460119,1.1732256,0.22484593,-1.9425821
num_mlp_0_0_outputs,4,-8.14521,-1.4415665,-2.0662558,-1.0321257,-1.6133165,-0.6880092,8.927405
num_mlp_0_0_outputs,5,-0.3604022,-0.08393091,-0.27215588,-0.23613323,0.32058853,0.44505575,1.0932324
num_mlp_0_0_outputs,6,-0.92441833,-0.76497966,-0.4369015,-0.3555869,-0.16178139,-0.20849599,1.4261551
num_mlp_0_0_outputs,7,-0.28762436,-0.5297857,-0.40227297,-0.46138245,-0.07698458,0.0685895,0.68431836
num_mlp_0_1_outputs,0,0.3046214,-1.5570415,2.1176558,2.120445,-0.9588563,-0.72857887,-1.8718554
num_mlp_0_1_outputs,1,-2.2232306,-5.0768223,-0.25825262,-1.359429,1.6842042,-0.24763207,7.2368774
num_mlp_0_1_outputs,2,-0.63316035,0.6594882,0.28731087,0.037036214,0.118495405,0.23961972,0.059895825
num_mlp_0_1_outputs,3,-0.056315944,1.0575504,-0.05924282,0.06846315,-0.21295595,-0.16458046,-0.09392022
num_mlp_0_1_outputs,4,0.31169474,0.98982584,-0.07823773,-0.21549521,-0.3501845,-0.27838174,-2.100984
num_mlp_0_1_outputs,5,-0.23728737,0.55774665,0.039697032,-0.26969677,0.14072081,0.16688585,0.1591329
num_mlp_0_1_outputs,6,1.7843791,1.7949181,0.21252206,0.6305275,-0.5478263,0.029552156,-5.193362
num_mlp_0_1_outputs,7,-3.6822822,-2.7035635,-0.03841089,-1.1691573,1.4735068,-0.17455417,8.126428
num_mlp_1_0_outputs,0,1.1537054,0.47200793,0.34729806,-0.16779856,-0.119011566,0.07390668,-0.70436656
num_mlp_1_0_outputs,1,0.37416276,1.0564053,-0.080258176,0.32092538,-0.3659376,0.060142074,-0.76326096
num_mlp_1_0_outputs,2,-0.1927844,-0.42554665,0.38044822,-0.39575446,-0.3440723,-1.1500958,1.4921422
num_mlp_1_0_outputs,3,0.49281758,0.7408328,0.004808223,0.057090975,-0.0860091,0.1446256,-1.0642565
num_mlp_1_0_outputs,4,0.35627356,0.68208575,0.024197457,-0.17517592,-0.37035054,-0.13115905,-0.9360567
num_mlp_1_0_outputs,5,0.9634375,0.8263199,-0.29536033,0.18185903,-0.24351686,0.26277083,-0.7688207
num_mlp_1_0_outputs,6,0.37575528,0.42354938,-0.072557494,0.05266286,0.027181212,0.05135093,-0.78728056
num_mlp_1_0_outputs,7,-0.19917081,-0.006145626,-0.033984415,-0.47104797,0.4407198,-0.13325791,0.31451285
num_mlp_1_1_outputs,0,-0.48663294,0.96924573,0.9837085,-0.16641423,0.8986668,-0.4589526,0.17094857
num_mlp_1_1_outputs,1,-0.80804396,0.5828813,-0.7944992,-0.053078055,0.8026788,-0.12587327,0.11590263
num_mlp_1_1_outputs,2,-0.013442544,0.35094067,0.19813262,-0.29106295,0.920918,0.64181334,-2.778585
num_mlp_1_1_outputs,3,-0.94167376,0.8355046,0.5299357,-0.42121878,0.29701072,-0.3204214,-1.2101958
num_mlp_1_1_outputs,4,3.2823014,-2.4336197,-0.40736732,0.25171298,-3.024635,-1.1408348,2.9134526
num_mlp_1_1_outputs,5,-0.3468622,0.8294754,0.6249404,-0.22253935,0.6873285,-0.03207223,0.14598085
num_mlp_1_1_outputs,6,-0.83515275,0.34886378,0.33940634,-0.1549625,0.5632286,-0.38000095,-0.090852894
num_mlp_1_1_outputs,7,-0.01207151,0.81732225,0.2335405,0.25082248,0.41507915,0.77335864,-1.7381215
num_mlp_2_0_outputs,0,0.65863883,-0.64204776,-0.72667515,1.6715269,0.6941558,0.2073058,-2.059657
num_mlp_2_0_outputs,1,-0.29916674,-0.026538685,0.24228099,-1.4473172,-0.5066615,0.27739787,0.020043727
num_mlp_2_0_outputs,2,0.7552384,0.81840783,2.11976,-0.2969721,0.23277731,0.8821705,-6.319752
num_mlp_2_0_outputs,3,-0.5986381,0.20529813,-0.29968062,-1.4678326,-0.76076674,0.40200782,1.5405164
num_mlp_2_0_outputs,4,-0.8953051,-0.15591495,-3.3598747,-2.2286496,-1.106815,-0.7023225,8.588017
num_mlp_2_0_outputs,5,0.52544016,0.2237422,0.6335405,0.4004916,0.67251897,0.5391393,-1.2746211
num_mlp_2_0_outputs,6,-0.4199215,0.028649174,0.03274662,-1.7172953,-0.49352667,0.3399784,0.6982683
num_mlp_2_0_outputs,7,-0.5583796,-0.37602305,-0.17861982,-1.7945627,-0.74634236,0.26528618,0.7879463
num_mlp_2_1_outputs,0,-2.5909486,0.7707583,0.4676256,0.33268538,0.61160755,-0.13025011,1.4105211
num_mlp_2_1_outputs,1,0.1419275,-0.035466366,0.017166413,-0.12553163,0.10425358,-0.39118624,-0.8555765
num_mlp_2_1_outputs,2,0.33243543,-0.3692003,-0.08110283,-0.41692874,0.05106972,-0.10161121,-0.8602415
num_mlp_2_1_outputs,3,-0.046216607,0.12936758,-0.09382859,0.2610116,-0.053134453,0.46265227,-0.81344706
num_mlp_2_1_outputs,4,0.034708966,0.11246599,-0.09909874,0.1655514,0.039642934,-0.16900527,-0.76720077
num_mlp_2_1_outputs,5,0.3150332,-0.11743204,0.06892907,-0.057706665,0.11051343,0.37056488,-0.63526064
num_mlp_2_1_outputs,6,0.43935314,0.21719861,0.21514715,0.68056965,0.34309104,0.22077376,-0.8028555
num_mlp_2_1_outputs,7,0.5645734,0.28889987,0.18831958,0.17342661,0.31237072,0.30556285,-0.23869212
ones,_,-0.016170949,-0.07749291,0.19639742,0.24778275,0.7986439,0.56354225,0.2719686
positions,0,-0.56147146,-0.12002321,0.24138731,0.1853156,-0.5742414,0.084973805,0.07996443
positions,1,2.3196166,2.1965055,2.9203947,2.221499,2.6644309,4.2983594,-17.833136
positions,2,2.601821,2.3166065,2.1715777,3.1807108,0.97603214,2.3116376,-1.5699304
positions,3,2.3650303,1.9410487,0.04879497,1.8298196,2.6866922,1.2569427,-10.811623
positions,4,0.38474193,-0.2741157,1.7428377,-0.7854846,0.28994313,-0.73818076,-0.6554921
positions,5,-3.4748652,-3.650924,-1.1273552,-4.1125383,-3.112372,-4.355667,6.377244
positions,6,-9.376215,-10.230864,-9.460214,-9.562739,-11.360414,-8.44329,12.831148
positions,7,-6.12883,-7.346842,-4.836024,-7.425541,-8.695999,-6.185989,8.532653
tokens,0,2.0299299,-0.35384393,-0.60249764,0.02391867,-0.5272338,-0.51505536,-1.2201929
tokens,1,-0.5356374,1.6692016,-0.34579065,-0.6023228,-0.35799807,-0.59503335,0.3614276
tokens,2,-0.35932136,-0.3668208,1.4633073,-0.57757306,-0.3770405,-0.569622,1.1915674
tokens,3,-0.33964202,-0.26968622,-0.39752772,1.5057716,-0.16322787,0.06361303,-0.6270545
tokens,4,-0.32523134,-0.3235604,-0.4912849,-0.5482992,1.3441974,-0.41312525,0.4213377
tokens,5,-0.40716505,-0.32236552,-0.4487184,0.3509443,-0.32628566,1.0024116,-1.4963204
tokens,<pad>,-0.40671948,0.78085583,0.03769699,-0.052853964,-0.3171152,-0.6974561,0.24726447
tokens,<s>,-0.077503406,0.54497427,-0.2679174,0.055651505,0.033925757,0.75154483,0.139396
