feature,value,1,2,3,4,5,6
attn_0_4_outputs,6,-0.019887121,0.14038913,0.4032933,-0.099392064,0.5336268,-2.0478115
attn_0_4_outputs,7,0.3837146,0.38264573,-0.016396955,-0.35723817,-0.6642432,-4.359542
attn_0_5_outputs,0,-0.36688152,0.009969515,0.3124544,0.3965921,0.24928752,-1.4139535
attn_0_5_outputs,1,-0.89750344,0.16418554,0.42582184,0.3620973,-0.13436934,-6.3451715
attn_0_5_outputs,2,-0.7098464,0.03145643,0.6098734,0.81766284,0.94328207,-0.033521015
attn_0_5_outputs,3,0.03430932,0.46505535,0.3928301,-0.08444521,-0.28894094,-0.0070221224
attn_0_5_outputs,4,0.5434466,0.30413535,0.5077233,0.36034155,-0.30387953,-0.330729
attn_0_5_outputs,5,1.3306565,0.016925987,-0.32705897,-0.5570352,-0.6395479,-5.78612
attn_0_5_outputs,<pad>,0.19986619,0.036387894,-0.11314214,-0.48194662,-0.5869308,-0.10245587
attn_0_5_outputs,<s>,-0.5438029,0.28167522,0.02022145,0.5202096,0.24025723,2.5856774
attn_0_6_outputs,0,-0.98533404,-0.01283849,0.32674688,0.2265107,0.59931624,-3.584977
attn_0_6_outputs,1,0.5878848,-0.09776574,-0.45032454,-0.5102609,-0.20236412,-4.4681907
attn_0_6_outputs,2,0.6536092,-0.17867298,-0.31452772,-0.22932047,-0.49469522,0.35057774
attn_0_6_outputs,3,-1.1756986,-0.46218386,-0.020037856,0.25221115,0.78996956,0.50014204
attn_0_6_outputs,4,-0.5841937,-0.166186,-0.0885857,-0.021676214,0.20809954,-0.36472145
attn_0_6_outputs,5,-0.9576041,0.21694216,0.22648403,0.2162043,0.33110973,-2.7724843
attn_0_6_outputs,<pad>,0.6658916,-0.46718198,-0.23905982,-0.43493888,-1.5651366,-0.3494336
attn_0_6_outputs,<s>,1.4810592,-0.21165524,-0.06113038,-1.4640297,-1.8690187,-2.8495517
attn_0_7_outputs,0,-0.15285963,-0.22596674,2.308727,0.9769309,-2.4878793,-4.1776724
attn_0_7_outputs,1,0.26969668,-0.34411526,-0.34789982,-0.6391247,-0.21033297,-0.56846654
attn_0_7_outputs,2,-0.7265105,0.21101551,-0.009122155,-0.4797797,-0.13185579,-0.14005555
attn_0_7_outputs,3,-0.9739572,-0.07241896,-0.109214276,-0.4049797,0.12822168,-0.17811708
attn_0_7_outputs,4,2.4413338,-0.34337533,-0.44040155,-0.8443082,-0.5335097,-0.7933165
attn_0_7_outputs,5,1.0503771,-0.44310415,-0.29588634,-0.4049767,-0.015365043,0.20261048
attn_0_7_outputs,6,-1.0855184,0.6951984,0.5074817,0.08041911,0.2552515,-0.9093386
attn_0_7_outputs,7,-2.4527824,0.5925508,1.096195,1.5375049,2.0997734,1.8326793
attn_1_0_outputs,0,-0.19099298,-0.076944865,0.017217454,0.1517137,0.36773214,2.2456841
attn_1_0_outputs,1,0.036104113,-0.07277334,-0.12822771,-0.25546637,-0.13965167,-5.0895934
attn_1_0_outputs,2,0.090057924,0.054918367,-0.05963657,-0.4771509,-0.78553444,-1.20094
attn_1_0_outputs,3,0.10703349,-0.0056604035,-0.011557011,-0.19632602,-0.4681619,-1.0185549
attn_1_0_outputs,4,0.2155971,-0.10869019,-0.48040494,-0.86508906,-1.484971,-4.1900444
attn_1_0_outputs,5,0.038131054,-0.15228887,-0.32773685,-0.58906746,-0.58758485,-2.553705
attn_1_0_outputs,6,0.29589388,0.09531687,0.15615638,-0.3019306,-0.08746262,-2.8435326
attn_1_0_outputs,7,0.8041651,0.54692036,0.21069938,-0.21321288,-0.29272878,-0.64321285
attn_1_1_outputs,0,0.82108814,0.12689747,0.078725606,-0.24402374,-1.4821237,-8.434222
attn_1_1_outputs,1,0.46689263,-0.023833446,0.29292485,0.5586142,0.2152237,-2.2682953
attn_1_1_outputs,2,-0.17723352,0.012698853,0.4147917,0.42939892,-0.045396045,0.16213079
attn_1_1_outputs,3,0.851906,-0.89749074,0.025525993,-0.14015038,-0.5924006,-2.3202274
attn_1_1_outputs,4,1.6263968,-0.08736668,-0.56914455,-0.7018517,-1.2491176,-2.345783
attn_1_1_outputs,5,-1.1486313,0.118393,0.8770869,1.1080879,0.8600981,3.4947329
attn_1_1_outputs,6,0.18456532,0.5141676,0.4901428,0.6663107,0.99434096,-0.11465243
attn_1_1_outputs,7,0.644312,0.5588914,0.949302,1.3165089,1.5117593,1.801759
attn_1_2_outputs,0,-0.45131725,0.009897112,-0.031127809,0.15193063,0.47322816,1.7809165
attn_1_2_outputs,1,-0.3623402,0.17783844,0.1404437,0.19737723,-1.2882093,-6.811698
attn_1_2_outputs,2,-0.4373506,0.076463394,0.009191785,-0.08385896,0.029025739,-0.685527
attn_1_2_outputs,3,-0.49440408,0.092569955,-0.17235795,0.03467867,-0.3452288,-2.9469042
attn_1_2_outputs,4,-0.41377768,0.11495811,0.22148065,-0.015799377,-0.24694133,-2.025913
attn_1_2_outputs,5,-0.5328991,0.12908979,0.027004993,0.11530626,-0.63887864,-0.29490048
attn_1_2_outputs,6,-0.06544697,0.39531425,0.3872058,-0.22448215,-0.60110736,-2.5167367
attn_1_2_outputs,7,-0.30053115,0.33498734,0.16190329,0.15306285,0.51430786,0.8582214
attn_1_3_outputs,0,-0.32089165,0.6357719,0.718641,0.4985421,-4.2290235,-3.178877
attn_1_3_outputs,1,-0.26244843,0.12791522,0.06779186,-0.3114374,-0.5040957,-4.665518
attn_1_3_outputs,2,-1.0263727,-0.1374142,0.46803576,0.74700135,1.571333,4.5883126
attn_1_3_outputs,3,-0.07934058,0.053801224,0.20177855,-0.51468295,-1.1396176,-4.607382
attn_1_3_outputs,4,-0.825909,0.23030183,-0.05342721,0.40040556,-0.28191262,0.4726092
attn_1_3_outputs,5,0.19092165,-0.5749478,-0.02147421,0.8079903,1.9463308,1.2074195
attn_1_3_outputs,6,-0.27235976,-0.479757,0.18566073,-0.3354931,0.792701,-2.0602896
attn_1_3_outputs,7,0.476838,0.38399747,0.41468495,0.19647065,0.91037434,-0.31822625
attn_1_4_outputs,0,1.8471586,0.64278424,-0.06339755,-0.7785319,-2.1014647,-9.708749
attn_1_4_outputs,1,-0.010338245,-0.073318906,-0.29723862,-1.1618176,-0.6928145,-1.9768329
attn_1_4_outputs,2,0.0052215946,-0.13674088,-0.21504122,-1.0362846,-1.5529165,-1.3675332
attn_1_4_outputs,3,0.36716938,0.20155977,-0.022294192,-0.8988725,-1.4978895,0.017006226
attn_1_4_outputs,4,-1.7076789,0.5537271,0.6279927,0.4772868,0.49287036,0.10691726
attn_1_4_outputs,5,-1.5089282,0.37385914,0.90134585,0.6557701,0.24864237,0.9073353
attn_1_4_outputs,6,0.6482156,-0.06053852,-0.030012447,-0.08843214,-0.20448008,1.0170579
attn_1_4_outputs,7,0.15839699,0.40656546,0.3740178,-0.3525481,-0.4237023,0.75556296
attn_1_5_outputs,0,1.6000069,0.36700055,-1.1250117,-1.8993526,-2.7520556,-5.847532
attn_1_5_outputs,1,-0.74435145,0.57158244,0.0046226466,0.014517702,-0.059225462,0.30241528
attn_1_5_outputs,2,1.1471795,-1.068382,-0.51935136,-0.6293489,-0.06320936,0.46698326
attn_1_5_outputs,3,1.6806965,0.5603214,-0.928338,-1.5108287,-2.670957,-7.675365
attn_1_5_outputs,4,1.4795792,-1.0246238,0.1687537,-1.8592569,-2.1289434,-0.62704134
attn_1_5_outputs,5,1.7296426,-0.16104196,-0.27668557,-0.2953398,0.3654917,1.2969666
attn_1_5_outputs,6,0.87370604,-0.89653677,-0.38595673,-0.5983023,-0.37331593,-0.19701838
attn_1_5_outputs,7,0.49298644,-1.3545817,0.46176055,-0.28098845,0.5396647,1.438311
attn_1_6_outputs,0,-0.48437673,0.19449951,0.49105743,0.61661714,1.6709461,6.3380885
attn_1_6_outputs,1,-0.2331155,0.15988374,0.16111036,0.12687916,0.25992712,-2.08788
attn_1_6_outputs,2,-0.4899337,0.13893124,0.017046755,0.057654895,-0.052298646,-2.32624
attn_1_6_outputs,3,-0.35025015,0.1320607,0.114847764,-0.053481996,-0.17381422,-2.1173346
attn_1_6_outputs,4,-0.28191844,0.25717315,0.1850464,0.20811902,0.2986951,-2.6021721
attn_1_6_outputs,5,-0.5367669,-0.14469923,-0.08920448,0.18288572,0.8834372,-2.063895
attn_1_6_outputs,6,-0.26211157,0.29274452,0.30456135,-0.002683409,0.38390416,-3.0089457
attn_1_6_outputs,7,-0.33955345,0.14770041,0.3525659,0.45928383,-0.2885292,-7.113437
attn_1_7_outputs,0,-0.6162964,0.015240429,0.5373264,0.35322934,0.50978434,0.7462331
attn_1_7_outputs,1,-0.034556106,0.23725303,-0.46362266,-0.54408807,-1.1590921,-3.67642
attn_1_7_outputs,2,-0.25316042,0.19966204,-0.19636945,-0.24573883,-0.49455854,-1.043367
attn_1_7_outputs,3,0.59130406,0.703434,-0.02131917,-0.32007843,-0.9434924,-1.0020875
attn_1_7_outputs,4,0.053595237,0.084583014,-0.44355056,-0.46819952,-0.80314124,-0.91902333
attn_1_7_outputs,5,-0.0032646675,0.60242534,0.33102408,0.39731324,0.14389315,0.43806553
attn_1_7_outputs,6,0.25658402,0.36243278,-0.24948166,-0.34616652,-0.9273091,-0.43944746
attn_1_7_outputs,7,-0.19256216,0.08850467,-0.0438322,0.10778896,0.063172385,1.2308062
attn_2_0_outputs,0,0.7626749,-1.4844688,0.19413157,1.443611,-1.3557448,-1.1478477
attn_2_0_outputs,1,-0.12390886,-0.13704485,0.8114268,-0.28389195,-1.198506,-1.1850368
attn_2_0_outputs,2,0.09226422,-0.1771596,-0.5211135,-0.21594186,-0.5123605,-0.90364635
attn_2_0_outputs,3,-0.30768558,0.15262035,0.5292276,0.7195206,2.0240119,0.548245
attn_2_0_outputs,4,0.34131503,0.4977829,0.50864244,0.3020586,0.8972361,-1.8908153
attn_2_0_outputs,5,-0.30607557,-0.22242638,-0.3036593,0.40808672,0.7230353,-0.37544307
attn_2_0_outputs,6,-0.05783762,-0.06511381,0.19304374,-0.34223068,0.3080117,-7.139908
attn_2_0_outputs,7,0.23174319,0.21720867,1.1102036,-0.032151483,0.44700545,2.379441
attn_2_1_outputs,0,-0.16893996,0.3601006,0.1777018,-0.033111148,-0.029460289,-2.3645365
attn_2_1_outputs,1,0.5878408,0.0637784,-0.463091,-1.2482656,-2.167754,-2.3321135
attn_2_1_outputs,2,0.59448797,0.41753533,-0.1435353,-0.86313987,-1.3329953,-1.0686127
attn_2_1_outputs,3,0.13885915,-0.099455506,-0.54785115,-0.7550194,-0.68667394,-1.1566265
attn_2_1_outputs,4,-0.06331216,0.21260239,-0.06599594,-0.12797078,-1.148994,-0.51323926
attn_2_1_outputs,5,0.25570554,0.2320803,-0.0892343,-0.5325619,-0.3020335,-0.98583484
attn_2_1_outputs,6,-0.8354887,-0.13280222,0.23017363,0.740628,1.7410532,1.4277457
attn_2_1_outputs,7,-0.51118416,0.31561813,0.8257625,1.4314696,2.1905527,1.3429662
attn_2_2_outputs,0,-0.421542,0.7955091,0.8127725,0.23639011,-0.30004233,-5.2858787
attn_2_2_outputs,1,-0.5908846,0.74051493,0.7260289,0.22795287,-0.46082485,-2.6831434
attn_2_2_outputs,2,0.66170734,-0.2854071,-0.22582297,0.13189253,0.4691466,2.4715707
attn_2_2_outputs,3,-0.28527108,0.84585613,0.72937584,-0.07379665,-0.3707259,-5.489003
attn_2_2_outputs,4,-0.0756552,0.38272604,-0.1866892,-0.5632911,-0.90644073,-0.7007864
attn_2_2_outputs,5,0.27741143,0.5335698,0.41210827,0.026079774,0.15141441,1.8894768
attn_2_2_outputs,6,-0.15655869,0.6787389,-0.27613312,-2.226711,-3.722928,-1.9028038
attn_2_2_outputs,7,0.45878884,-0.6240724,-0.23384099,0.7235877,2.6974251,1.9636562
attn_2_3_outputs,0,1.859946,-0.2326753,-0.7864534,-1.6915638,-1.8250659,-2.5862586
attn_2_3_outputs,1,1.2629952,-0.06627325,-0.4604936,-1.3478634,-0.94775724,-1.1504016
attn_2_3_outputs,2,1.6510991,-0.036045507,-0.33346102,-1.0547054,-1.1815602,-2.1050594
attn_2_3_outputs,3,1.7011467,0.09490505,-0.12505299,-1.0300472,-0.9115006,-2.5819492
attn_2_3_outputs,4,1.6336538,0.07776039,-0.27712828,-0.9125876,-1.1711845,-0.9132405
attn_2_3_outputs,5,1.3196963,6.0093415e-05,-0.30691436,-0.7736495,-0.9171143,0.7895049
attn_2_3_outputs,6,1.3526224,-0.20551637,-0.5347483,-1.1504005,-1.5070717,-0.07447212
attn_2_3_outputs,7,1.289649,0.12019153,0.026828147,-0.5750733,-0.8450183,0.42302403
attn_2_4_outputs,0,0.23173183,0.8662903,0.54408616,0.049068,0.31519815,-8.089238
attn_2_4_outputs,1,-0.11038915,0.08740054,0.11151114,-0.29227555,0.28446203,-0.7492142
attn_2_4_outputs,2,0.21504198,-0.28815478,-0.06967864,-0.114802524,1.0458163,-0.072473876
attn_2_4_outputs,3,0.50249,-0.24301836,0.20409115,-0.3335107,0.15125318,-2.7303631
attn_2_4_outputs,4,-0.23603575,0.8178891,0.6669624,-0.72384006,-2.0917687,-3.5819454
attn_2_4_outputs,5,0.02717667,-0.084005795,0.09325124,0.8794646,2.1343021,2.9169714
attn_2_4_outputs,6,0.14726357,-0.004556446,-0.12316845,-0.62801945,-0.42364115,-0.59289986
attn_2_4_outputs,7,-0.4061969,0.27220944,-0.049943436,-0.5783892,-0.3857064,3.2883997
attn_2_5_outputs,0,0.31402847,0.17016491,-0.39700532,-0.9186098,-0.43505698,-1.7868636
attn_2_5_outputs,1,0.13869634,0.67126006,-0.17519411,0.12518227,-0.48283377,-0.79752034
attn_2_5_outputs,2,0.57934874,-0.50944054,0.31487545,-0.9241602,-0.6163741,-1.4720757
attn_2_5_outputs,3,0.24868259,0.2481272,0.0626325,0.8918141,0.87224805,-1.4233568
attn_2_5_outputs,4,-0.50602674,1.021402,0.9091667,-0.7146575,0.8136851,-1.0357283
attn_2_5_outputs,5,-0.58614874,-0.39444688,0.07595111,0.44036943,1.2015423,0.5025036
attn_2_5_outputs,6,0.0029119274,-0.6005035,-0.21547064,0.3918328,1.7328962,1.2528484
attn_2_5_outputs,7,0.34581032,0.29993987,0.3282287,0.3524344,1.5829688,0.9017507
attn_2_6_outputs,0,1.0423678,0.45772222,-1.1077763,-0.3195082,-0.08690896,-1.9320233
attn_2_6_outputs,1,0.5875726,0.5761859,-0.43954143,-0.5142753,-1.4921268,-1.3735719
attn_2_6_outputs,2,0.410536,-0.14760765,-0.124821626,-0.4782011,0.4489771,-0.27425116
attn_2_6_outputs,3,1.1800718,-0.20876642,-0.6763878,-1.0949337,-1.3889945,-1.2949499
attn_2_6_outputs,4,0.86033773,0.11697707,-0.40121964,-0.87617207,-0.80441815,-3.749223
attn_2_6_outputs,5,-0.9297094,0.27905676,0.8073285,0.8007247,1.0155712,0.13965653
attn_2_6_outputs,6,-3.8900099,0.1983941,0.83568823,1.0338293,1.5620743,1.1934203
attn_2_6_outputs,7,0.4723414,-0.89110094,0.42071727,0.96812284,2.174122,2.82014
attn_2_7_outputs,0,-1.1962636,-0.47356972,-0.009663161,0.5604516,1.5018977,4.6814313
attn_2_7_outputs,1,0.025261566,0.25143355,0.064508066,-0.41186967,-0.03178679,-7.6158395
attn_2_7_outputs,2,0.10724623,0.43323612,0.102069855,-0.26442793,-0.3478133,-6.9777517
attn_2_7_outputs,3,-0.18420772,0.16304432,0.04821849,-0.3971794,-0.68187594,-9.9840145
attn_2_7_outputs,4,0.07694529,0.38515854,0.22593524,0.21373738,-0.74480313,-9.08272
attn_2_7_outputs,5,0.3316606,0.34524116,0.31357878,-0.12261326,-0.38481677,-9.58682
attn_2_7_outputs,6,0.22412491,0.4300766,0.37089768,0.02585959,-0.3637301,5.5204287
attn_2_7_outputs,7,-0.047170438,0.27116498,-0.11340808,-0.2591391,-0.6737178,-8.399029
mlp_0_0_outputs,0,-0.20327565,0.260818,0.998681,1.3675632,1.6078184,-0.49985746
mlp_0_0_outputs,1,0.38043118,0.13313027,0.19346453,-0.23697667,-0.9149318,0.32723212
mlp_0_0_outputs,2,-0.10447099,-0.41740975,0.11383618,0.11313162,-1.1252708,-0.6227001
mlp_0_0_outputs,3,0.6900044,-0.8177804,-0.31465983,-0.10836132,0.0027431424,0.13427007
mlp_0_0_outputs,4,1.1961921,-0.04149592,0.2862912,0.66923016,0.38598105,-2.1205761
mlp_0_0_outputs,5,1.9779537,-0.15555525,-0.029092658,-0.6512209,-2.598006,-1.0179307
mlp_0_0_outputs,6,-3.9600563,-0.34986445,1.2466484,2.2905586,2.528058,2.8165734
mlp_0_0_outputs,7,-0.30662945,-0.08827291,0.5108747,1.3073686,1.5900965,0.03300923
mlp_0_1_outputs,0,0.49124244,1.104094,0.81309354,0.7628653,-0.75566244,-0.8921653
mlp_0_1_outputs,1,-2.7667558,0.004624149,1.2390414,2.3076842,2.1204686,1.7553195
mlp_0_1_outputs,2,-0.7162973,0.103552595,0.59003896,1.4840406,1.3361709,-0.3553782
mlp_0_1_outputs,3,-0.16303678,0.6090846,0.79346156,1.2607447,0.026831482,-6.563534
mlp_0_1_outputs,4,-0.34977123,-0.26336122,0.14746757,0.76754975,0.038769297,0.023839086
mlp_0_1_outputs,5,-0.7019297,-0.055256516,0.6629882,1.6513948,1.2741641,0.27908388
mlp_0_1_outputs,6,1.9114358,0.3896547,-1.2776513,-2.148146,-4.257654,-0.23225138
mlp_0_1_outputs,7,1.5738134,0.061979856,-1.2307032,-1.7365611,-2.7058842,-0.4085637
mlp_0_2_outputs,0,-1.7040908,0.99489844,1.6619443,2.0644577,1.9035586,1.5533515
mlp_0_2_outputs,1,-1.6057882,0.5221762,1.1190357,1.4504615,1.0859458,-0.33758402
mlp_0_2_outputs,2,1.6061277,0.8607875,-1.0012878,-1.2232835,-1.8685185,-0.71482104
mlp_0_2_outputs,3,-1.8318803,0.5555729,1.133886,1.5329943,0.4883954,-0.33491227
mlp_0_2_outputs,4,0.4152133,0.5858341,-0.05862253,0.016005723,0.023307165,0.19821794
mlp_0_2_outputs,5,0.30392045,1.2669922,-0.37022522,-1.0683904,-1.7537649,-0.27930203
mlp_0_2_outputs,6,2.3056862,0.18618903,-1.7755756,-3.58728,-4.407061,-1.4233909
mlp_0_2_outputs,7,-2.2736847,0.4501032,1.3094958,1.7202002,1.5560508,-0.3829981
mlp_0_3_outputs,0,-0.807377,-0.7897767,0.08415592,-0.062988855,-0.9312361,-1.7713109
mlp_0_3_outputs,1,0.001662086,-0.09863118,0.39433548,0.46752027,0.7847285,-2.767647
mlp_0_3_outputs,2,0.17098664,0.15284264,0.65597713,0.94650555,1.0815343,0.35257804
mlp_0_3_outputs,3,0.107882276,0.14191753,0.437716,0.44279575,-0.30993447,-1.5324152
mlp_0_3_outputs,4,0.14718486,-0.23075998,0.21920782,0.07353041,-0.21321377,-3.996791
mlp_0_3_outputs,5,0.08286997,0.0731648,0.29561228,0.32394433,-0.28259596,-0.45593038
mlp_0_3_outputs,6,-0.4373692,-0.31486812,0.28778088,0.5326643,0.21158151,0.5696445
mlp_0_3_outputs,7,0.20390582,-0.44907293,0.801666,-0.6152688,-1.0086627,-0.3013903
mlp_1_0_outputs,0,-0.36273196,0.017938592,-0.056729518,-0.10739607,-0.14927001,-2.2691596
mlp_1_0_outputs,1,-0.12231787,0.03486073,-0.35252807,0.14327045,-0.20983186,-1.3060236
mlp_1_0_outputs,2,-0.4904085,0.19243574,-0.055102836,0.26714846,-0.7671953,-2.0251834
mlp_1_0_outputs,3,-0.2676366,0.1675639,0.009495773,-0.040696543,0.117633134,-2.2286198
mlp_1_0_outputs,4,-0.36355698,0.02895733,0.009091416,0.014887634,-0.27776095,0.34850946
mlp_1_0_outputs,5,-0.21832867,0.41867337,0.34373745,0.4090041,0.26397067,-0.1905402
mlp_1_0_outputs,6,-0.27796602,0.3149225,0.5511475,1.0612555,1.0972964,1.5675806
mlp_1_0_outputs,7,-0.32746997,0.06439485,0.0019852894,0.07932416,-0.1744825,-2.1124234
mlp_1_1_outputs,0,1.0028054,-0.016224254,-0.33211443,-0.39874855,-0.5285558,-1.3465664
mlp_1_1_outputs,1,1.7646619,0.3055015,-0.4072704,-0.94503534,-1.873665,-7.8147345
mlp_1_1_outputs,2,1.5424272,0.103303336,-0.3593541,-0.8788175,-1.2769549,-0.23306382
mlp_1_1_outputs,3,-4.6225686,0.41406178,1.4723144,1.9951082,1.8254938,1.4264324
mlp_1_1_outputs,4,2.2763994,0.16781929,-1.112234,-2.086452,-3.3919299,-11.39686
mlp_1_1_outputs,5,2.0839493,0.23931748,-0.86702675,-1.8380193,-3.482534,-6.6568995
mlp_1_1_outputs,6,-4.227168,0.6877547,1.5255834,1.7238604,1.6793466,3.4311752
mlp_1_1_outputs,7,-4.198127,0.22644544,1.1942478,1.6792948,1.3310252,-1.024214
mlp_1_2_outputs,0,-0.56381696,0.0019388804,0.14443682,0.11048365,-0.7503897,-1.7195165
mlp_1_2_outputs,1,-0.33774257,0.1783555,0.5101526,-0.021799035,-0.16232644,-1.4706639
mlp_1_2_outputs,2,-0.04604812,0.33676317,0.5235042,0.16877611,-0.03190525,-1.2740093
mlp_1_2_outputs,3,-0.36926863,0.1277561,0.19938524,0.0046541793,-0.56444466,-1.1617146
mlp_1_2_outputs,4,-0.28563875,0.26440775,-0.053396948,-0.07374217,-0.26980427,-2.2141228
mlp_1_2_outputs,5,-0.85061336,-0.1640736,0.10680074,0.29177347,0.46483517,1.414277
mlp_1_2_outputs,6,-0.64296716,0.10280837,0.2775169,-0.029783504,-0.11480584,-0.3856628
mlp_1_2_outputs,7,-0.41669202,0.25016463,0.4080354,0.4228489,0.1788008,-2.0367916
mlp_1_3_outputs,0,0.5910234,0.24277122,0.008169469,-0.4961112,-0.3800514,-1.0061239
mlp_1_3_outputs,1,-4.767926,0.65976006,1.9519026,2.5730221,2.822095,1.8706388
mlp_1_3_outputs,2,-0.6518143,-0.1761523,0.19227138,0.46407297,0.13584909,-0.28278014
mlp_1_3_outputs,3,-0.4102576,0.24647784,0.8315848,0.54809624,0.48547313,0.5384688
mlp_1_3_outputs,4,5.134318,-2.3565204,-2.7991178,-3.3108828,-3.4249084,-4.7568254
mlp_1_3_outputs,5,-4.3717465,2.0107265,1.3200835,0.84173477,0.63312525,-1.2831496
mlp_1_3_outputs,6,-4.043341,0.513158,1.9979476,2.4717557,2.7281337,0.31252068
mlp_1_3_outputs,7,-5.9313607,1.3257161,1.8236847,1.7563193,2.0078654,0.9757672
mlp_2_0_outputs,0,0.19207954,0.22494178,0.42142406,0.20556201,-0.27828407,-0.4415604
mlp_2_0_outputs,1,-0.0985826,0.38146338,0.93337166,1.0998567,0.9559352,0.20338589
mlp_2_0_outputs,2,0.19951011,-0.4729324,-0.7526931,-1.0214946,-1.9427959,-0.8178015
mlp_2_0_outputs,3,-1.1793066,-0.21358635,0.28193888,0.19651145,-0.07983573,0.040799372
mlp_2_0_outputs,4,0.44276434,-0.04606969,-0.2528509,-0.56941223,-1.855689,-1.6074743
mlp_2_0_outputs,5,-0.6198568,-0.2669789,0.019442888,-0.26795533,-0.5202121,-0.61541593
mlp_2_0_outputs,6,0.18212046,0.17240371,0.21088286,-0.022555733,-0.56947416,-0.7095969
mlp_2_0_outputs,7,0.80543697,0.4672732,0.049753923,-0.5411351,-1.3118607,-1.3515321
mlp_2_1_outputs,0,-0.014548544,0.48029587,0.6471096,0.31445488,0.15309526,-0.22831473
mlp_2_1_outputs,1,0.6100506,0.15871197,-0.11957164,-0.5700441,-0.85841566,-1.0591493
mlp_2_1_outputs,2,0.009863935,0.24646257,0.14354993,0.03601284,-0.22324428,-0.11804599
mlp_2_1_outputs,3,-0.6227933,-0.27401292,-0.13395754,-0.24019013,-0.1722319,-0.5179579
