feature,value,0,1,2,3,4,5,<s>
attn_0_3_outputs,4,0.3499508,0.7231834,0.6069828,0.701393,-0.42984545,0.59834635,-1.252902
attn_0_3_outputs,5,1.0590436,0.85088015,0.7040911,1.1455358,1.0553083,-0.8594938,-3.193153
attn_0_3_outputs,<pad>,0.15846112,-0.07332783,0.20208465,-0.50745016,0.10503817,-0.2470309,0.1521257
attn_0_3_outputs,<s>,0.48577392,0.29639265,-0.16056743,0.25321788,0.22694103,-0.09683728,4.40488
attn_1_0_outputs,0,0.5344472,0.95066,-0.011435287,0.1918004,-0.11080816,0.51030964,-0.8149921
attn_1_0_outputs,1,0.56884,0.64207643,0.030154068,0.40567473,-0.16301142,0.2715433,-0.6918881
attn_1_0_outputs,2,0.7172134,-0.09655037,0.20358983,0.52780056,1.1076975,0.25269604,-1.2086709
attn_1_0_outputs,3,0.298081,0.49040148,-0.02927304,0.21997242,-0.11490983,0.37013867,-1.4037638
attn_1_0_outputs,4,-0.5207974,0.15517367,-0.23676655,0.07649743,0.21703443,0.3078581,0.67087096
attn_1_0_outputs,5,0.99157643,-1.367077,-1.4540945,-1.4494506,0.8893055,0.92166114,0.00831926
attn_1_0_outputs,6,-0.39051527,0.14530788,0.12801442,-0.21988817,-0.06450253,1.0641036,-0.32450876
attn_1_0_outputs,7,-0.25530308,-0.7590036,-0.40252185,0.08087157,0.23398103,-0.060827564,-1.0609136
attn_1_1_outputs,0,0.8678977,0.4394765,0.4057195,0.40707263,0.48492178,0.02866745,-0.9523437
attn_1_1_outputs,1,0.17494981,0.5046497,0.03441893,0.26712427,0.3510767,-0.27228796,-1.0449725
attn_1_1_outputs,2,0.38711286,-0.12070845,0.19451939,0.2454634,0.33784068,0.29787305,-1.9287022
attn_1_1_outputs,3,0.3094711,0.24878548,0.17971851,0.3845794,0.37799346,-0.118487924,-0.8247572
attn_1_1_outputs,4,0.5610007,0.27953777,0.58520114,0.4411168,-0.7843573,-0.2688558,-1.1213901
attn_1_1_outputs,5,-0.21327952,-0.22973804,-0.18485957,-0.40628037,-0.24790655,0.19262017,1.0394894
attn_1_1_outputs,<pad>,0.2185756,-0.25443736,-0.3608356,0.38094196,0.10361447,0.29739657,0.17289998
attn_1_1_outputs,<s>,-0.25098562,-1.6760521,-0.29936624,-0.43662092,0.44397843,-1.2463462,1.7040656
attn_1_2_outputs,0,1.7806658,0.05790292,0.087474495,0.09525762,-0.20007408,-0.12171354,-0.84460336
attn_1_2_outputs,1,-0.22574067,0.98277456,0.0913285,-0.07203173,-0.07959322,-0.3529839,-1.0228945
attn_1_2_outputs,2,0.130051,-0.24159668,1.8521969,-0.19388188,-0.005193462,-0.37572926,-1.1805012
attn_1_2_outputs,3,0.11509434,-0.31100705,0.44859502,1.5023441,-0.09650664,-0.17420654,-0.7726978
attn_1_2_outputs,4,-0.4998598,-0.3481694,0.015505974,0.05848586,1.4591976,-0.39609885,-1.3608987
attn_1_2_outputs,5,0.33197808,-0.1795913,-0.042236503,-0.058211222,-0.12746774,1.4637254,-2.2426133
attn_1_2_outputs,<pad>,0.02559116,-0.23345535,-0.32633334,-0.16473249,-0.07026034,-0.2905143,-0.20280845
attn_1_2_outputs,<s>,-0.16354196,-0.44465017,-0.2375358,-0.40607473,-0.24174853,-0.3843179,1.7411404
attn_1_3_outputs,0,0.021430384,0.5945399,0.8588401,-0.047422875,0.60241157,0.13029884,-0.9225933
attn_1_3_outputs,1,0.020130277,0.17127554,0.8960783,0.47792804,0.4216501,-0.080892116,0.14208159
attn_1_3_outputs,2,-0.36386698,0.09932729,0.62690455,-0.62945324,-0.36705694,1.3777467,-0.5840897
attn_1_3_outputs,3,0.30570325,0.34752133,0.54869676,0.45102125,0.24915247,0.10595725,-0.78199714
attn_1_3_outputs,4,-0.15603285,0.015113952,0.36001337,-0.75016826,-0.5692275,-0.3919425,-1.097
attn_1_3_outputs,5,0.29957995,0.6763189,1.2337834,-0.023854313,-0.13037668,0.28375432,-1.5351222
attn_1_3_outputs,6,1.2208471,0.07014146,-0.17629147,1.030604,0.3849498,-0.0015249564,-1.1500897
attn_1_3_outputs,7,0.5620502,-0.4691002,-0.6336472,0.47177684,-0.23175618,-0.4924892,-0.18529396
attn_2_0_outputs,0,1.3927517,0.55937195,1.0226201,0.8122596,0.69418675,0.63806796,-3.907652
attn_2_0_outputs,1,0.9302819,-0.05518474,0.5371474,0.4101055,0.15550154,0.38309303,-4.4110913
attn_2_0_outputs,2,-0.09881077,1.9135872,1.2189955,0.8724772,0.4546883,0.9083845,-7.346819
attn_2_0_outputs,3,0.39159775,0.10856681,0.64905685,0.09280677,0.17084034,0.07061932,-0.64149857
attn_2_0_outputs,4,-0.6467094,0.08665174,0.2773757,-0.0040628947,-0.35763755,0.18044569,1.4560646
attn_2_0_outputs,5,-0.6757721,0.61168677,-1.3973874,-0.5587178,-0.7547508,0.86623603,0.66925615
attn_2_0_outputs,6,0.23327483,0.88734794,0.3113879,-0.055132244,-0.14918596,-0.34225714,-0.008030452
attn_2_0_outputs,7,-1.3668721,-2.0666878,-0.42974725,-1.1086686,-1.3004534,-0.81400925,10.208985
attn_2_1_outputs,0,0.4087478,-0.45739913,-0.18710221,0.16799909,-0.14933254,0.01203679,0.66320914
attn_2_1_outputs,1,-0.15736629,0.08821405,0.025972087,-0.29371604,-0.28812733,-0.18952464,0.36871746
attn_2_1_outputs,2,1.6484056,1.1276311,1.476733,1.5759038,1.240466,-0.7608086,-1.1852851
attn_2_1_outputs,3,0.44976383,-0.17190102,0.26622403,0.40711686,0.52554256,0.44213688,0.37238297
attn_2_1_outputs,4,0.63478273,-0.58111864,-0.7543997,1.710423,0.7331894,0.20221867,-0.09728091
attn_2_1_outputs,5,0.74354863,-0.3364879,-1.1939213,1.8105189,0.7003951,0.3194506,-1.1530194
attn_2_1_outputs,6,0.44833678,0.52810293,0.92582256,0.023945216,0.2043568,-0.2598683,-1.1882763
attn_2_1_outputs,7,-0.5604301,-0.42562282,0.09164702,-0.91289985,-0.5603087,-0.22218013,0.1762638
attn_2_2_outputs,0,0.8924502,0.18264344,0.52221036,0.5911073,-0.12442387,0.5240144,-3.1501555
attn_2_2_outputs,1,0.25372058,0.005782853,0.5061917,0.03648642,-0.09745684,-0.008256071,1.0220468
attn_2_2_outputs,2,0.46947882,0.12765858,0.6821769,0.53272873,0.09751163,0.29551205,-0.82239044
attn_2_2_outputs,3,0.33521232,-0.30033258,0.36637756,0.18291904,0.84460396,1.312042,-0.5841137
attn_2_2_outputs,4,0.7930258,0.18931563,0.44120774,0.61969477,0.09472488,1.1589965,-2.7546463
attn_2_2_outputs,5,0.17520037,-0.26169875,0.30790704,0.077909976,-0.3281348,0.27642184,-0.78320324
attn_2_2_outputs,6,0.85916984,0.20294753,0.6784221,0.2553179,1.6625712,0.9669562,-3.0443883
attn_2_2_outputs,7,0.3920669,-0.33985594,0.10844841,0.34619924,-0.14688025,0.6487802,-0.34147656
attn_2_3_outputs,0,0.7014277,0.37080148,0.8201908,-0.2346437,0.08007423,0.080244035,0.55378455
attn_2_3_outputs,1,0.45525637,0.17875321,0.1851835,-0.7988756,0.11027299,-0.3829047,0.14183173
attn_2_3_outputs,2,0.92258906,0.18144107,0.66958773,-0.66345584,0.5094323,-0.22101891,0.4942173
attn_2_3_outputs,3,-0.13374151,-0.6392785,-0.290122,0.5607519,-0.05977407,-0.3409207,-3.2001407
attn_2_3_outputs,4,0.72143346,-0.07790627,0.73746693,-0.95349824,0.22924861,-0.42358658,0.16320378
attn_2_3_outputs,5,0.866294,0.56159127,0.7846676,-0.3333937,0.4553899,0.15621018,-0.6403782
attn_2_3_outputs,<pad>,0.18054053,-0.7805745,-0.40880296,-0.2193353,0.2410169,-0.06283267,-0.19110729
attn_2_3_outputs,<s>,0.08888495,-0.41269052,0.52113205,-7.192152,-0.10448667,-0.19365184,2.992177
mlp_0_0_outputs,0,1.0202503,1.0632075,0.55645484,1.1883057,0.9831661,-0.036068905,0.26319903
mlp_0_0_outputs,1,0.49671063,-0.29548046,0.100700766,0.18983772,0.02779866,0.87333834,-0.88857454
mlp_0_0_outputs,2,0.46733522,0.50797385,0.19705662,0.17425616,0.40994632,-0.12425451,1.3568761
mlp_0_0_outputs,3,0.62121624,0.8907054,0.61698735,0.9925691,0.4907367,0.29783326,-0.860227
mlp_0_0_outputs,4,-0.15595391,-0.0019182122,-0.11982128,0.5822982,0.15947422,0.57880336,-0.30270484
mlp_0_0_outputs,5,0.6363265,0.817888,0.81025404,0.8119278,-0.04029143,0.57955664,-0.07477229
mlp_0_0_outputs,6,0.18787749,-0.10662259,-0.30314893,-0.25872296,-0.2574796,2.1497583,0.43218663
mlp_0_0_outputs,7,-0.5089733,-0.44854042,-0.38174748,-0.4061881,-0.6213807,0.39589453,-0.5212058
mlp_0_1_outputs,0,-0.99854046,-0.74141884,-1.2692738,-1.5298225,-0.8588394,-1.7192384,8.216603
mlp_0_1_outputs,1,-0.10973264,-0.25097162,-0.020092614,0.5219014,-0.26701745,0.515474,-0.34494144
mlp_0_1_outputs,2,1.2441224,1.703719,1.7111856,0.77517956,0.6331811,1.1686754,-9.432937
mlp_0_1_outputs,3,-2.7862754,-3.0431292,-1.470335,-3.5107403,-1.907071,-3.043996,5.584264
mlp_0_1_outputs,4,2.305939,1.2865844,2.2429154,2.2016568,1.8798236,2.0199447,-26.823963
mlp_0_1_outputs,5,0.050798073,0.105210565,0.23925163,-0.8412284,-0.34641278,0.379885,-0.32454088
mlp_0_1_outputs,6,0.6251029,0.37298197,0.79427826,0.37854505,0.37535548,-0.16873404,-0.9517646
mlp_0_1_outputs,7,-1.6815883,-2.0631888,-2.0120225,-2.4620652,-2.563515,-2.714615,7.430934
mlp_1_0_outputs,0,-0.5990044,-0.38971335,-0.9781622,-0.16954933,-0.573866,0.14584585,-1.4538269
mlp_1_0_outputs,1,0.294792,0.6828882,0.34056374,0.6550954,0.23637696,0.36633733,0.37232175
mlp_1_0_outputs,2,0.30182195,0.48068532,0.22027023,0.5538522,0.033631455,0.21419169,-0.5690227
mlp_1_0_outputs,3,0.24333604,0.65985763,0.15218797,0.778681,0.2569937,-0.06954848,1.6054611
mlp_1_0_outputs,4,0.02671242,0.36787105,0.30875325,0.40128368,0.27654085,0.4578153,-0.30859002
mlp_1_0_outputs,5,-0.020529674,0.3835573,0.45854506,0.6311164,0.38334104,0.87575465,-0.1622953
mlp_1_0_outputs,6,0.5012051,0.6544719,0.72557676,0.9712523,0.31714144,0.8065317,0.5480163
mlp_1_0_outputs,7,0.16653533,0.11370113,0.23389192,0.36027318,0.18493319,0.32759872,0.33961552
mlp_1_1_outputs,0,0.3160738,0.04015443,0.8469305,0.8147132,0.41674697,1.634205,-3.074409
mlp_1_1_outputs,1,0.081041686,-0.1417632,0.5225321,0.37282267,0.32481095,0.17749572,-3.1135879
mlp_1_1_outputs,2,-0.41552648,0.4201036,1.053678,0.2307938,-0.12403246,-2.3967638,-2.0562305
mlp_1_1_outputs,3,-0.4582746,-0.72067076,-0.12939495,-0.32196376,-1.064228,1.0647914,-0.51099354
mlp_1_1_outputs,4,0.49754,0.40022913,0.8446736,0.88180906,0.6746254,-0.36753908,-3.619284
mlp_1_1_outputs,5,-0.25269607,-0.27458596,0.41820168,0.13690542,-0.2381681,0.9518593,0.2076569
mlp_1_1_outputs,6,0.1934296,0.2765356,1.5409085,1.0079877,0.3270498,0.55342495,-0.056776747
mlp_1_1_outputs,7,-0.46045226,-0.32977426,0.51520497,0.3297455,0.0791753,0.23511812,-0.12842353
mlp_2_0_outputs,0,0.14992978,0.11528776,0.25570092,0.88502604,0.17483668,0.07339875,0.030635519
mlp_2_0_outputs,1,0.20936896,0.16114153,0.16743135,0.14713685,0.015448728,0.10846982,-0.21005999
mlp_2_0_outputs,2,-0.17933819,0.17375444,-0.16096789,0.21162973,-0.10885551,-0.4749842,-0.05450088
mlp_2_0_outputs,3,-0.8593109,-0.6645659,-0.40812558,-3.0463357,-0.8598826,-0.7913299,5.757613
mlp_2_0_outputs,4,0.97715133,1.071767,1.104161,1.85125,1.1069542,0.7919716,-6.547461
mlp_2_0_outputs,5,-0.15633324,0.0633835,0.08099395,1.0306375,-0.4155733,0.29692122,-0.23696214
mlp_2_0_outputs,6,-0.30368534,0.04932671,-0.049545918,0.64093554,-0.19121905,-0.07089226,-0.39108574
mlp_2_0_outputs,7,0.06876161,0.13116962,0.31042048,0.15750863,0.06453551,0.028657144,0.7783205
mlp_2_1_outputs,0,-0.17776777,-0.4455007,-0.29458377,-0.21903718,1.0552052,-0.2782366,-0.65192246
mlp_2_1_outputs,1,0.39966846,0.35363406,0.21844451,0.3751729,0.07588716,0.15785675,-0.33392292
mlp_2_1_outputs,2,-0.16822861,0.3751649,0.114886574,0.004956355,0.6500463,-0.6764461,0.031313233
mlp_2_1_outputs,3,0.06974008,0.38910565,0.2505765,0.28631267,0.7007649,-0.1430038,-0.16069078
mlp_2_1_outputs,4,0.15116103,0.16225018,-0.23293625,0.14749911,1.8433114,0.16582991,-0.5099962
mlp_2_1_outputs,5,-0.26888725,1.0249104,0.79809904,0.1473463,0.7004089,-0.9744236,-1.0522842
mlp_2_1_outputs,6,0.12096959,0.51194155,0.11832651,0.3182744,0.3357525,-0.18534492,-0.28753158
mlp_2_1_outputs,7,0.095021956,0.8650935,0.45522624,0.103662655,1.870294,0.34178784,-1.392613
num_attn_0_0_outputs,_,3.1302555,-1.8749778,-0.6196574,0.014103889,-2.5355306,0.4555617,2.0433717
num_attn_0_1_outputs,_,-3.9062045,0.04077921,0.06956396,0.414277,0.6858284,0.13220856,3.736424
num_attn_0_2_outputs,_,0.24220578,-0.20212968,0.6007341,-0.2828439,0.12945588,0.16431554,0.77889514
num_attn_0_3_outputs,_,-0.3194999,-0.252663,0.15881437,-0.114088655,0.69131726,-0.08295315,0.8423066
num_attn_1_0_outputs,_,-1.1530172,-1.3179302,1.8894557,0.079756334,-0.85755557,-0.5281424,0.26337668
num_attn_1_1_outputs,_,0.25216556,0.3063103,0.20433667,-1.2779663,0.2016057,0.20315297,1.0026915
num_attn_1_2_outputs,_,0.8063615,0.91570234,-2.9709404,-1.6115521,1.590604,0.24449347,2.9935434
num_attn_1_3_outputs,_,-0.2733463,-0.5418245,-0.32782036,2.0593708,-0.8157545,-0.27733514,0.33902276
num_attn_2_0_outputs,_,0.90966886,0.37095356,0.0418299,-0.39171618,-0.4833232,0.0011208634,0.28337315
num_attn_2_1_outputs,_,-0.13263722,-0.59581184,-0.03653356,-0.02058283,0.09847718,-0.025038768,0.18596515
num_attn_2_2_outputs,_,0.3773343,0.51865774,0.41715622,0.4010908,0.39923185,0.41190603,0.96438724
num_attn_2_3_outputs,_,-1.0768424,3.6426582,-1.212654,-0.51599014,0.16888112,-0.0015912313,0.8224083
num_mlp_0_0_outputs,0,2.3603623,0.216157,0.9356521,1.1516876,1.7314947,0.98876333,-6.3209515
num_mlp_0_0_outputs,1,2.9014113,0.011656943,0.88777936,0.9126453,1.0524113,0.5468157,-8.8582
num_mlp_0_0_outputs,2,1.5757731,0.9002041,1.0631405,1.2520052,0.30738392,1.0194542,-7.7779894
num_mlp_0_0_outputs,3,2.187736,-0.033677626,0.46874484,0.30563486,0.6648256,0.09182028,-1.3759135
num_mlp_0_0_outputs,4,-3.7881947,-0.3295654,-0.9301221,-0.8660973,-0.025688473,-0.92583275,2.9320185
num_mlp_0_0_outputs,5,0.11773908,0.43741295,0.36119527,-0.094361916,0.22234654,0.014437727,0.5817934
num_mlp_0_0_outputs,6,0.57743174,0.36310977,0.27325743,-0.3656754,-0.33893135,-0.103321746,0.2753038
num_mlp_0_0_outputs,7,-7.3635736,-0.71876794,-0.96402663,-1.7111611,-1.7087339,-1.4204758,12.694191
num_mlp_0_1_outputs,0,-0.14634407,-0.15137216,0.15284528,-0.19999273,0.28512692,-0.089632645,-0.26141438
num_mlp_0_1_outputs,1,0.22826667,0.3176385,0.1659515,0.25949073,-0.5646916,0.15615465,-0.09786783
num_mlp_0_1_outputs,2,0.51730955,0.699775,0.86241233,0.49532112,-4.2755823,0.4671321,0.72367454
num_mlp_0_1_outputs,3,0.15677127,0.5430314,0.24863856,0.18212163,-0.36466315,0.20396525,-0.5913604
num_mlp_0_1_outputs,4,-0.15298152,-0.20068525,0.47193024,0.14667086,-0.71686274,-0.2845692,-0.38610625
num_mlp_0_1_outputs,5,0.018855667,0.18267055,0.36153653,-0.030741008,-0.28974113,0.28427994,0.07211983
num_mlp_0_1_outputs,6,0.3780418,0.5102568,0.027378181,0.10662865,0.8120914,0.18935202,-1.3111788
num_mlp_0_1_outputs,7,0.15579505,0.62545717,0.7363313,0.28245547,-0.16266255,-0.022268461,-0.04656163
num_mlp_1_0_outputs,0,0.22843894,-0.075419314,0.6200367,0.18736355,0.009127476,-0.067969896,-0.37253827
num_mlp_1_0_outputs,1,0.10192214,-0.16734855,0.6502941,-0.06219367,0.107462,-0.017926615,-0.47209722
num_mlp_1_0_outputs,2,0.60608417,0.42588118,1.7084318,0.35395765,0.40147245,0.37444672,-9.617081
num_mlp_1_0_outputs,3,0.21196234,-0.1571675,0.40038657,0.055248026,0.008676835,-0.0668475,-0.24223083
num_mlp_1_0_outputs,4,-0.3092507,-0.86903787,-5.4513927,-1.2805521,-0.76740974,-0.8717937,10.6954975
num_mlp_1_0_outputs,5,0.26237676,-0.21518031,0.15293933,0.35252357,0.23329665,0.111764856,-0.24541788
num_mlp_1_0_outputs,6,0.13749553,-0.05690216,0.50192034,-0.16659522,-0.12064445,-0.027516128,-0.67343587
num_mlp_1_0_outputs,7,0.101194076,-0.21700938,0.41098478,-0.029356107,0.029857844,-0.06695415,-0.29190215
num_mlp_1_1_outputs,0,-0.46961248,-1.1224,-0.789974,-1.7366136,-5.782844,-1.0670412,11.421524
num_mlp_1_1_outputs,1,0.13239372,0.18299814,-0.13056497,-0.16928616,-0.110621296,-0.19537516,-0.069626935
num_mlp_1_1_outputs,2,0.8768948,0.53297955,-0.45343676,0.9295741,1.560973,-0.1990663,-4.0134807
num_mlp_1_1_outputs,3,0.986752,1.0543289,0.61730736,0.18336351,1.3082347,0.70717025,-8.929145
num_mlp_1_1_outputs,4,-0.055522732,0.05471393,0.05561615,-0.07447743,0.21034297,-0.1947744,-0.2216269
num_mlp_1_1_outputs,5,0.1859754,0.3135686,2.5534642,0.33659685,1.4634775,0.11061093,-7.5687194
num_mlp_1_1_outputs,6,0.61072886,0.9751553,0.5847551,1.3130189,0.76778597,0.4626406,-8.725358
num_mlp_1_1_outputs,7,-1.2400328,-1.8437046,-2.341787,-2.1785736,-6.028594,-1.2760088,11.163671
num_mlp_2_0_outputs,0,0.37331676,0.24131872,0.30366603,0.32979816,1.2142514,0.5842113,-2.9089055
num_mlp_2_0_outputs,1,0.60286343,-0.001358874,-0.7477957,-0.5441086,-0.6332351,-0.26051944,-0.05473196
num_mlp_2_0_outputs,2,0.11091851,-0.20026995,-0.18977328,-0.16109997,0.42875233,0.8527506,-0.10686706
num_mlp_2_0_outputs,3,0.27596405,-0.11160694,0.43850547,-0.24475116,-3.176274,0.13343889,-0.76359797
num_mlp_2_0_outputs,4,-0.12134901,-0.42016384,-0.27520734,-0.7132406,-1.1633484,0.3449275,0.29631254
num_mlp_2_0_outputs,5,0.541614,0.37454614,-0.02517591,-0.1711639,0.2886717,0.55814344,-0.026366394
num_mlp_2_0_outputs,6,0.2030039,-0.003212538,-0.33976248,-0.56804734,-1.7210145,0.23264682,0.75675577
num_mlp_2_0_outputs,7,-0.10248059,-0.0013902329,-0.3430849,-0.82055813,-1.5150331,-0.098032966,0.5435343
num_mlp_2_1_outputs,0,-0.16290984,0.12690641,0.15115684,-0.08492315,0.40461037,-0.08233587,0.14648087
num_mlp_2_1_outputs,1,-0.16608453,0.75691044,-0.096285164,-0.046503905,0.015943293,0.01411671,-0.5656497
num_mlp_2_1_outputs,2,-0.12430119,0.8788576,0.14454964,0.009641936,-0.07403232,-0.12871948,-2.817953
num_mlp_2_1_outputs,3,-0.3643979,0.4644743,0.4616872,0.037772804,-0.2042586,0.16035831,-0.3474233
num_mlp_2_1_outputs,4,0.022315081,0.063767925,-0.1061242,-0.07937902,0.15008788,-0.26834345,-0.35998735
num_mlp_2_1_outputs,5,-0.06830789,1.1319245,-0.40946794,0.08506316,0.020855635,0.16978449,-0.79350454
num_mlp_2_1_outputs,6,0.09121953,0.8074173,0.21125713,0.30017328,0.19115366,0.1872947,-0.24832165
num_mlp_2_1_outputs,7,0.1973259,0.3499013,0.26980603,0.19290328,0.46330792,0.1889777,0.10319667
ones,_,0.082551025,-0.12741259,0.3139371,0.3675806,0.82893693,0.72236216,-0.45945606
positions,0,-0.56147146,-0.12002305,0.2413873,0.1853156,-0.5742414,0.08497386,0.07996443
positions,1,3.1783895,1.6627518,2.4031923,1.2961484,4.006177,5.9630947,-22.282864
positions,2,2.2900195,2.3383021,2.8926308,1.9009569,0.69692045,0.7623856,-4.7607703
positions,3,1.9161828,0.9390449,1.7905942,2.4937427,2.1286294,0.79634845,-9.134973
positions,4,0.77727485,0.22321181,1.410171,1.2370465,0.5373743,0.63608885,-2.9445727
positions,5,-6.395246,-6.3281007,-5.327769,-5.8080506,-6.0459385,-5.8289123,12.683664
positions,6,-3.5269864,-2.3430235,-4.9456153,-6.632888,-2.013138,-4.2535014,5.3025856
positions,7,-5.034906,-4.4523087,-9.193242,-5.7480726,-6.205378,-7.2333884,8.699452
tokens,0,1.3649927,-0.07782988,-0.19220944,0.03734461,-0.28661525,-0.41090953,-0.7204673
tokens,1,-0.04190617,1.4005688,-0.5045499,0.39219707,-0.15920654,-0.24430826,-0.7860839
tokens,2,0.16366386,-0.49815345,1.4614596,-0.36568898,-0.4276132,0.18275538,-1.3071433
tokens,3,-0.06422283,-0.013141663,-0.39670292,1.2628661,-0.28065145,-0.664116,0.32190326
tokens,4,-0.31234527,-0.4063248,-0.052670233,-0.07724389,1.231231,-0.49945596,-0.2899938
tokens,5,0.1787093,-0.3392412,-0.44816968,-0.0759613,-0.23430185,1.2558918,-2.6675906
tokens,<pad>,-0.46639478,-0.05782098,0.31517723,0.31844214,-0.16523795,-1.0996789,0.24355339
tokens,<s>,-0.2635671,0.5061506,0.08765752,0.32926375,-0.029013665,0.30821332,0.090923704
