feature,value,0,1,2,3,4
attn_1_2_outputs,2,-0.43583232,0.30853093,2.0719345,-1.867572,-0.4553812
attn_1_2_outputs,3,-0.82221127,-3.2549138,-7.112117,2.5149934,6.8562093
attn_1_2_outputs,4,-4.5625777,-0.15360655,2.2002585,2.1408782,0.66963726
attn_1_2_outputs,</s>,0.6676388,0.13329142,-0.27978534,-0.09578485,-0.56870025
attn_1_2_outputs,<pad>,-0.20159988,0.50975955,-0.27904356,0.0076283966,0.33344853
attn_1_2_outputs,<s>,-2.2273583,-2.2951214,-0.065899774,0.56296694,2.6339445
attn_1_3_outputs,0,4.039199,0.30013028,-0.7603907,-0.92911726,-3.713246
attn_1_3_outputs,1,0.5801446,2.6580372,0.37614134,-0.40480152,-2.0438921
attn_1_3_outputs,2,-0.60376287,-0.2606099,0.6435247,-0.011660201,-1.0432445
attn_1_3_outputs,3,-1.9837067,-0.94501585,0.19884902,2.3892376,-0.52014565
attn_1_3_outputs,4,-4.8727064,-3.0054457,-1.7754648,0.99243623,5.715507
attn_1_3_outputs,</s>,-1.4421163,-1.3748899,-1.0487311,0.40633342,2.742898
attn_1_3_outputs,<pad>,0.08404434,0.79797953,0.090362385,-0.59305346,0.23810299
attn_1_3_outputs,<s>,-2.2332363,-0.85115683,-0.05582922,-0.13822386,3.133451
attn_2_0_outputs,0,2.9558575,0.11289446,-0.27456436,-0.11750396,-3.308635
attn_2_0_outputs,1,-1.9718184,0.35374847,-0.23252364,0.44687185,0.34133908
attn_2_0_outputs,2,-1.071527,-0.31992707,0.4349381,0.5592372,0.15241635
attn_2_0_outputs,3,0.019149493,-0.7170441,-0.3413922,1.510464,0.74882764
attn_2_0_outputs,4,-3.1013901,-2.0681863,-1.4037516,0.4785932,3.8180947
attn_2_0_outputs,</s>,-1.1255708,-0.8841004,-0.28330076,0.5323217,1.3165108
attn_2_0_outputs,<pad>,0.41089922,-0.7093705,-0.28084436,-0.67726475,0.13617733
attn_2_0_outputs,<s>,-0.6439164,-0.41396105,0.18222056,0.10764857,1.3857197
attn_2_1_outputs,0,3.8722873,0.31768167,-0.43293795,-0.8968982,-4.152817
attn_2_1_outputs,1,-0.52156204,2.0121155,0.2234598,0.473217,-1.9548527
attn_2_1_outputs,2,-0.17806101,0.25675315,1.2429676,0.5753381,-2.8377895
attn_2_1_outputs,3,-1.8432468,-0.99514073,0.0077097584,3.6856904,-1.1281981
attn_2_1_outputs,4,-4.7804465,-3.7753353,-2.3232696,1.6694136,7.1313295
attn_2_1_outputs,</s>,-1.2781578,-1.1398951,-1.0306547,-0.10255013,3.007993
attn_2_1_outputs,<pad>,-0.6133577,-0.42260408,0.020030744,0.17211895,-0.07504563
attn_2_1_outputs,<s>,-1.175503,-0.69204223,-0.9800311,-0.9671477,4.4067063
attn_2_2_outputs,0,0.9344293,0.67819005,0.5273037,0.01016142,-2.6046152
attn_2_2_outputs,1,5.062297,5.9717436,-5.7426567,-5.796313,-0.45213658
attn_2_2_outputs,2,-0.8916429,-0.4579348,0.50429034,0.18284956,0.1007709
attn_2_2_outputs,3,-6.1686916,-3.4252994,0.7580293,4.2684274,-0.77670264
attn_2_2_outputs,4,-1.457822,-2.769239,-1.844784,0.23090911,5.116738
attn_2_2_outputs,</s>,-0.6536741,-0.70921344,-0.43985856,-0.0085969465,0.4240849
attn_2_2_outputs,<pad>,0.0044118203,-0.2566618,0.07291746,0.21714526,-0.08306806
attn_2_2_outputs,<s>,-1.8534698,-2.0713642,0.16548344,-2.4897125,4.2527266
attn_2_3_outputs,0,-1.0668991,-0.72223794,0.13323829,0.65407944,0.12447173
attn_2_3_outputs,1,-0.7465788,-0.14154032,0.26225165,0.4626246,0.31951874
attn_2_3_outputs,2,-1.2127373,-0.7052918,-0.14394473,0.5216077,1.3394709
attn_2_3_outputs,3,-0.27222955,-0.6152969,-0.38741165,0.19866231,0.29916665
attn_2_3_outputs,4,-0.21418022,-0.9444804,-0.51535076,0.21665603,1.4568354
attn_2_3_outputs,</s>,-1.1313598,-1.8496836,-0.5724793,0.2573176,1.9782342
attn_2_3_outputs,<pad>,0.079025246,0.46557465,0.44096553,0.7359935,0.14757909
attn_2_3_outputs,<s>,-0.19363356,-0.759459,-0.28174087,-0.5229,1.827988
mlp_0_0_outputs,0,-0.5388957,0.42928258,-0.18189648,0.016334925,0.16383478
mlp_0_0_outputs,1,-1.2434784,2.988722,1.0650572,-0.759818,-2.7575762
mlp_0_0_outputs,2,0.17012465,0.32639506,0.15857378,0.34191945,0.22595792
mlp_0_0_outputs,3,-11.807337,-9.575818,-3.3779218,3.7808475,9.6154585
mlp_0_0_outputs,4,6.1182127,3.620773,-0.012710016,-4.6195397,-13.662364
mlp_0_0_outputs,5,-2.2712183,0.31378445,1.9981738,0.6042959,-0.017877813
mlp_0_0_outputs,6,-0.28074354,-0.19921893,0.22228564,-0.18931206,0.18733509
mlp_0_0_outputs,7,-1.2444733,0.42369398,1.4269258,0.42741892,0.53190506
mlp_0_1_outputs,0,0.5418544,0.76731825,0.2245779,0.15787506,0.04316583
mlp_0_1_outputs,1,-4.382086,-5.922489,-0.020258801,0.5732446,5.167697
mlp_0_1_outputs,2,-0.835875,0.089524396,0.35626853,0.44506422,-0.8225597
mlp_0_1_outputs,3,-2.15112,-1.5760063,0.4353827,0.61690676,1.7758601
mlp_0_1_outputs,4,-0.040497467,-0.11674388,-0.15474585,1.0753244,1.4030714
mlp_0_1_outputs,5,-2.9939358,-0.9614143,-0.45579514,2.0456946,1.4309679
mlp_0_1_outputs,6,4.428694,-1.7042323,-1.5768474,-1.0324217,-2.434361
mlp_0_1_outputs,7,-0.313197,2.4154208,-0.1704538,-0.2817593,-3.8674636
mlp_1_0_outputs,0,2.8293538,1.7715011,0.22226793,-1.7027317,-4.7203093
mlp_1_0_outputs,1,0.10087791,0.13870838,-0.61235696,0.096076585,-0.6933402
mlp_1_0_outputs,2,-0.7665203,-0.04344178,1.097274,-0.608808,-0.8871359
mlp_1_0_outputs,3,-3.8597977,-4.4442515,-2.8664885,1.640288,5.1342554
mlp_1_0_outputs,4,-2.7184494,-1.5262966,-1.2581629,0.81123376,2.690169
mlp_1_0_outputs,5,-1.1655757,0.24515295,0.33751345,0.55009186,-0.6578128
mlp_1_0_outputs,6,-2.7024145,-0.48842007,-0.5929854,1.6973401,3.3004477
mlp_1_0_outputs,7,0.16009855,0.8722246,0.09021529,0.043031275,-0.2034069
mlp_1_1_outputs,0,-0.5434762,0.5584466,0.8104684,-0.59406644,-0.97037023
mlp_1_1_outputs,1,6.766043,2.7882648,-0.2874252,-3.3832314,-12.497616
mlp_1_1_outputs,2,0.035236366,2.35024,0.68830454,-1.1912358,-2.3814404
mlp_1_1_outputs,3,0.076490365,1.4318944,1.6860803,0.37426782,-2.1201606
mlp_1_1_outputs,4,0.597276,0.75112885,-0.40933827,-0.21180455,-0.44558027
mlp_1_1_outputs,5,-3.1973023,-0.8006605,0.81145173,0.91008246,0.795542
mlp_1_1_outputs,6,-7.3013506,-3.786557,-0.3581034,1.5961045,4.842026
mlp_1_1_outputs,7,-0.50404596,0.44066396,0.8803237,-0.8449482,-0.10324409
mlp_2_0_outputs,0,-0.36082304,-1.1903384,-0.059288435,0.08336436,0.7969303
mlp_2_0_outputs,1,3.356739,3.6220994,1.1027352,-1.3778126,-8.022719
mlp_2_0_outputs,2,1.3418243,0.5738753,-0.1805834,-0.7250166,-0.6851449
mlp_2_0_outputs,3,-0.32954985,-0.034455523,0.12140208,0.048483253,0.13797054
mlp_2_0_outputs,4,0.44722584,0.6210158,0.68795764,-0.10281554,-0.7689956
mlp_2_0_outputs,5,-5.195182,-2.1541803,0.01837251,1.250758,3.7194264
mlp_2_0_outputs,6,-3.7722936,-1.1507063,0.29928675,1.0313643,2.752488
mlp_2_0_outputs,7,-0.4532745,-0.6325227,0.3276192,0.011940035,1.0641955
mlp_2_1_outputs,0,-0.11090944,-0.24463312,0.46596226,-0.21671215,-0.020851918
mlp_2_1_outputs,1,-0.3033264,-0.49065623,0.15615925,0.14401945,-0.11988294
mlp_2_1_outputs,2,0.047693744,0.2799135,0.24981336,-0.37031254,-0.08457953
mlp_2_1_outputs,3,-2.6491337,-2.0123746,0.70925623,0.7632602,1.2839484
mlp_2_1_outputs,4,5.7821627,4.1771517,0.35844922,-3.9059002,-13.95609
mlp_2_1_outputs,5,0.064433254,0.76486486,1.4555591,0.047079507,-0.7614957
mlp_2_1_outputs,6,-8.96233,-7.9772325,-2.9987571,2.6138225,6.9440985
mlp_2_1_outputs,7,-0.41791388,-0.17731015,-0.44844103,0.12453831,0.22526665
num_attn_0_0_outputs,_,6.3423877,5.3136334,0.53668046,-5.1097164,-8.558749
num_attn_0_1_outputs,_,4.966465,-1.5291793,-1.9795051,-3.5648658,2.0182288
num_attn_0_2_outputs,_,1.1736904,-2.603348,-1.9749038,2.42465,-1.87721
num_attn_0_3_outputs,_,3.3208182,3.7233713,-0.36348075,-2.1010227,-3.580707
num_attn_1_0_outputs,_,2.5745885,1.0187577,0.6190601,-0.7697046,-3.3597121
num_attn_1_1_outputs,_,0.4662021,0.8461625,-0.1299496,-0.73235786,-0.021649744
num_attn_1_2_outputs,_,2.3481724,1.2045953,-0.07868699,-1.0613272,-2.6186876
num_attn_1_3_outputs,_,0.64434206,0.74465805,0.62366074,-0.14658093,-1.4884967
num_attn_2_0_outputs,_,1.386046,1.7226534,1.0040482,-0.42423356,-1.2684246
num_attn_2_1_outputs,_,0.90272766,1.214103,0.57946116,0.12154869,-0.3951064
num_attn_2_2_outputs,_,-1.0617479,1.1634331,7.4841843,-0.9542202,-6.8260684
num_attn_2_3_outputs,_,-0.9866069,0.13744724,0.6467052,0.86489165,-0.31335405
num_mlp_0_0_outputs,0,-0.5925151,-0.27937904,0.8605668,0.970228,0.337337
num_mlp_0_0_outputs,1,7.4305935,-3.3315566,-2.9070635,-1.9332132,-0.43894362
num_mlp_0_0_outputs,2,0.554966,0.739743,-1.9999298,-1.2777057,2.2795315
num_mlp_0_0_outputs,3,-0.1617125,1.3986219,0.2706915,0.090377145,0.44428688
num_mlp_0_0_outputs,4,-3.4048338,1.7087086,0.7345598,1.2974972,-0.07497678
num_mlp_0_0_outputs,5,0.005686773,0.33454928,0.38036907,0.21567492,0.43026567
num_mlp_0_0_outputs,6,-7.3549895,-2.8614793,1.0531515,2.738019,2.3944623
num_mlp_0_0_outputs,7,-0.3352178,0.44399393,0.32743528,0.4293335,0.25386828
num_mlp_0_1_outputs,0,-1.2973973,-0.14794599,0.17362888,0.44437867,0.38450676
num_mlp_0_1_outputs,1,6.5835714,-2.268775,-4.8401656,-3.1502318,1.404632
num_mlp_0_1_outputs,2,-0.83572495,0.049811233,-0.2801347,0.29373842,0.6207644
num_mlp_0_1_outputs,3,-1.8589672,0.31777677,0.4379491,0.9574233,0.95248663
num_mlp_0_1_outputs,4,-2.530538,0.18951954,0.56260693,1.1507347,1.2321692
num_mlp_0_1_outputs,5,-2.228064,-0.03572921,0.19509077,0.72868174,0.8575701
num_mlp_0_1_outputs,6,-1.222473,-0.26885858,-0.08508554,0.44197947,0.48003405
num_mlp_0_1_outputs,7,-4.3468237,-0.24322896,0.4886689,1.1628916,1.4097949
num_mlp_1_0_outputs,0,-0.48807633,-0.18529858,-0.19379656,-0.0630656,0.24419534
num_mlp_1_0_outputs,1,0.43329328,0.36807105,-0.51702696,0.143853,0.7523049
num_mlp_1_0_outputs,2,0.08486456,0.69540954,0.4860263,0.29554075,-1.5211542
num_mlp_1_0_outputs,3,-0.17632198,-0.952383,-0.41614515,-0.48797455,1.2509203
num_mlp_1_0_outputs,4,0.10514767,0.20118581,-0.008195657,-0.29405332,-0.45737132
num_mlp_1_0_outputs,5,-0.10810833,0.2717929,0.0653708,-0.006839309,0.28920487
num_mlp_1_0_outputs,6,-0.31223044,-0.15215768,-0.04277023,0.0226412,0.25065568
num_mlp_1_0_outputs,7,-5.551176,-3.9142995,0.14135066,1.483594,3.5738506
num_mlp_1_1_outputs,0,-0.6851108,-0.014770683,0.13786237,0.28337264,0.26702192
num_mlp_1_1_outputs,1,0.39189717,0.23954894,0.18895161,-0.3593606,-0.8323937
num_mlp_1_1_outputs,2,-0.45515457,0.43329993,0.10648565,0.3754321,1.0870848
num_mlp_1_1_outputs,3,-1.1001647,-0.021592239,0.4135979,0.8482439,1.0548891
num_mlp_1_1_outputs,4,-1.1871306,0.05610474,-0.4184207,0.61671185,1.8008521
num_mlp_1_1_outputs,5,-0.5939965,-0.29262054,-0.38257506,0.057563905,0.38748404
num_mlp_1_1_outputs,6,-0.90543014,-0.18705553,-0.3672915,0.09048832,0.5422656
num_mlp_1_1_outputs,7,-0.016196776,0.014712201,-0.1018167,0.30542693,0.26274723
num_mlp_2_0_outputs,0,-0.43249103,0.06342305,0.06746399,0.8129792,1.0570663
num_mlp_2_0_outputs,1,-0.25544286,-0.20125742,-0.11096956,0.26647955,-0.24887376
num_mlp_2_0_outputs,2,-0.77357244,-0.052236203,0.115042344,-0.11871625,-0.69540775
num_mlp_2_0_outputs,3,-0.69934154,-0.26119673,-0.2469222,0.37604448,0.33332923
num_mlp_2_0_outputs,4,1.3876356,0.8892308,0.380101,-0.30632803,-1.0856202
num_mlp_2_0_outputs,5,-1.8949367,-0.8565945,-0.5777876,1.209438,2.6365933
num_mlp_2_0_outputs,6,0.6918387,0.54627734,0.51628804,-0.004609108,-1.1820794
num_mlp_2_0_outputs,7,-2.9612556,-1.042404,-0.50843525,1.1172761,2.3701274
num_mlp_2_1_outputs,0,-1.4968456,0.77606493,0.17852879,0.14737688,-0.13513379
num_mlp_2_1_outputs,1,-0.06932526,-1.2673328,0.1965957,0.4839127,1.5377505
num_mlp_2_1_outputs,2,-0.45893005,-0.67078847,0.13513692,0.22712447,0.7398136
num_mlp_2_1_outputs,3,0.17229952,-0.5113052,0.3207843,0.19303772,0.5448157
num_mlp_2_1_outputs,4,-0.22029671,-3.331305,-1.6543405,-0.23368138,1.4949036
num_mlp_2_1_outputs,5,-0.07440003,-0.543077,0.13821685,-0.26305068,-0.047007464
num_mlp_2_1_outputs,6,-0.43446162,-1.4271567,0.3369684,0.444463,1.1412779
num_mlp_2_1_outputs,7,0.0019473397,-0.29147422,0.35719672,0.15499265,0.36176407
ones,_,-0.29044664,-0.18933134,0.13750172,0.8958551,0.46579665
positions,0,-0.18827528,-0.050663356,-0.080628514,0.57013655,-0.17630357
positions,1,4.198561,2.1229205,-1.0897757,-3.305224,-8.155755
positions,2,0.13523689,4.678727,0.77694505,-1.4336069,-6.4591355
positions,3,-3.6533988,2.121038,2.256688,1.638483,-1.7406756
positions,4,-0.90001744,-0.108936705,1.8991647,1.6184652,-2.3417192
positions,5,-4.3336625,-6.565118,1.207526,3.0348046,1.5588759
positions,6,-7.773872,-9.440504,-7.530888,1.4332378,8.877376
positions,7,0.21708696,0.20202476,-0.6149757,-0.33105364,-0.080922596
tokens,0,4.8669224,0.643766,-0.42252243,-2.1007745,-4.7648573
tokens,1,-0.41273654,3.2398882,0.26263148,-1.2006478,-1.69815
tokens,2,-1.036019,0.7353139,1.5071665,-0.23545271,-1.3602571
tokens,3,-4.040655,-1.3412008,0.090504125,2.9073098,0.31432894
tokens,4,-5.0605035,-4.191854,-3.2452762,-0.15694962,8.08168
tokens,</s>,0.21942261,-0.95406747,-0.113037944,0.19704682,0.5325178
tokens,<pad>,-0.4010451,0.5580019,0.32667956,0.25281355,-0.33305287
tokens,<s>,-0.31824338,0.04967842,0.5649383,0.78582275,-0.4153557
